,area of study,course_name,university_name,course_fee,course_link
40,agriculture-sciences,Master of Biotechnology,The Australian National University,"AUD 93,820",https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Biotechnology/p/PRG-AU-00120231
41,agriculture-sciences,Master of Biotechnology,The University of Queensland,"AUD 61,560",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Biotechnology/p/PRG-AU-00058901
42,agriculture-sciences,Master of Science in Plant Sciences,Montana State University,"USD 24,951",https://www.idp.com/global/Categories/Agriculture-Sciences/Plant-Sciences/Master-of-Science-in-Plant-Sciences/p/PRG-US-00013799
43,agriculture-sciences,Master of Science in Animal Science,University of Idaho,"USD 43,668",https://www.idp.com/global/Categories/University-of-Idaho/Master-of-Science-in-Animal-Science/p/PRG-US-00023542
44,agriculture-sciences,Master of Science in Plant Science,"California State University, Fresno","USD 25,020",https://www.idp.com/global/Categories/California-State-University%2C-Fresno/Master-of-Science-in-Plant-Science/p/PRG-US-00051283
45,agriculture-sciences,Master of Agriculture and Environment,The University of Sydney,"AUD 71,250",https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Agriculture-and-Environment/p/PRG-AU-00158033
46,agriculture-sciences,Bachelor of Science (Nutrition and Food Science),Curtin University,"AUD 111,300",https://www.idp.com/global/Categories/Curtin-University/Bachelor-of-Science-Nutrition-and-Food-Science/p/PRG-AU-00062918
47,agriculture-sciences,Master of Biotechnology (Food Science),RMIT University,"AUD 74,880",https://www.idp.com/global/Categories/RMIT-University/Master-of-Biotechnology-Food-Science/p/PRG-AU-00116691
48,agriculture-sciences,Master of Agricultural Science - Agricultural Economics,The University of Western Australia,"AUD 83,400",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-Agricultural-Economics/p/PRG-AU-00162979
49,agriculture-sciences,Master of Agricultural Science - Integrated Pest Management,The University of Western Australia,"AUD 83,400",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-Integrated-Pest-Management/p/PRG-AU-00374515
50,agriculture-sciences,Master of Agricultural Science (72510),The University of Western Australia,"AUD 83,400",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-72510/p/PRG-AU-00374513
51,agriculture-sciences,Master of Agricultural Science - Agribusiness,The University of Western Australia,"AUD 83,400",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-Agribusiness/p/PRG-AU-00374514
52,agriculture-sciences,Master of Food Science (MFS),University of British Columbia,"CAD 39,306",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Food-Science-MFS/p/PRG-CA-00089451
53,agriculture-sciences,MSc in Marine Environmental Management,University of Hull,"GBP 17,200",https://www.idp.com/global/Categories/Agriculture-Sciences/Fisheries-studies/MSc-in-Marine-Environmental-Management/p/PRG-UK-00322127
54,agriculture-sciences,MSc in Marine Environmental Management - Fisheries,University of Hull,"GBP 17,200",https://www.idp.com/global/Categories/Agriculture-Sciences/Fisheries-studies/MSc-in-Marine-Environmental-Management-Fisheries/p/PRG-UK-00322128
55,agriculture-sciences,Master of Agricultural Science - Agronomy,The University of Queensland,"AUD 80,608",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Agricultural-Science-Agronomy/p/PRG-AU-00109897
56,agriculture-sciences,Master of Agricultural Science - Horticulture,The University of Queensland,"AUD 85,056",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Agricultural-Science-Horticulture/p/PRG-AU-00115722
57,agriculture-sciences,Master of Agricultural Science - Undeclared,The University of Queensland,"AUD 85,056",https://www.idp.com/global/Categories/Agriculture-Sciences/Master-of-Agricultural-Science-Undeclared/p/PRG-AU-00273188
58,agriculture-sciences,Master of Biotechnology (Advanced),The Australian National University,"AUD 93,820",https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Biotechnology-Advanced/p/PRG-AU-00116850
59,agriculture-sciences,Biotechnology and Management MSc/PgDip,University of Glasgow,"GBP 21,920",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Biotechnology-and-Management-MScPgDip/p/PRG-UK-00204076
60,agriculture-sciences,Master of Agricultural Science - Soil Science and Plant Nutrition,The University of Western Australia,"AUD 83,400",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-Soil-Science-and-Plant-Nutrition/p/PRG-AU-00162982
61,agriculture-sciences,Master of Animal Science - Production Animal Science,The University of Queensland,"AUD 85,056",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Animal-Science-Production-Animal-Science/p/PRG-AU-00115727
62,agriculture-sciences,MSc Biotechnology,University of Nottingham,"GBP 26,500",https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Biotechnology/p/PRG-UK-00229124
63,agriculture-sciences,Bachelor of Nutrition and Food Sciences,University of South Australia,"AUD 109,800",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Nutrition-and-Food-Sciences/p/PRG-AU-00063002
64,agriculture-sciences,Bachelor of Forestry Science,University of Canterbury,"NZD 150,000",https://www.idp.com/global/Categories/Agriculture-Sciences/Forestry-Studies/Bachelor-of-Forestry-Science/p/PRG-NZ-00100856
65,agriculture-sciences,Master of Science - Agricultural Science,Massey University,"NZD 61,305",https://www.idp.com/global/Categories/Massey-University/Master-of-Science-Agricultural-Science/p/PRG-NZ-00182984
66,agriculture-sciences,Bachelor of Science - Food Science,AUT,"NZD 106,332",https://www.idp.com/global/Categories/AUT/Bachelor-of-Science-Food-Science/p/PRG-NZ-00192247
67,agriculture-sciences,Postgraduate Diploma in Applied Science - Molecular Biotechnology,The University of Otago,"NZD 37,904",https://www.idp.com/global/Categories/The-University-of-Otago/Postgraduate-Diploma-in-Applied-Science-Molecular-Biotechnology/p/PRG-NZ-00198686
68,agriculture-sciences,Bachelor of Science (Honours) - Food Science,The University of Auckland,"NZD 44,526",https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Science-Honours-Food-Science/p/PRG-NZ-00208676
69,agriculture-sciences,Bachelor of Agricultural Science with Honours,Lincoln University,"NZD 127,200",https://www.idp.com/global/Categories/Lincoln-University/Bachelor-of-Agricultural-Science-with-Honours/p/PRG-NZ-00330494
70,agriculture-sciences,Bachelor of Agricultural Science with Honours,Lincoln University,"NZD 127,200",https://www.idp.com/global/Categories/Lincoln-University/Bachelor-of-Agricultural-Science-with-Honours/p/PRG-NZ-00330494
71,agriculture-sciences,Master of Science - Biotechnology,The University of Auckland,"NZD 88,620",https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-Biotechnology/p/PRG-NZ-00353585
72,agriculture-sciences,Master of Science - Green Chemical Science,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-Green-Chemical-Science/p/PRG-NZ-00353740
73,agriculture-sciences,Graduate Certificate in Fish Conservation and Management,Charles Sturt University,"AUD 7,760",https://www.idp.com/global/Categories/Charles-Sturt-University/Graduate-Certificate-in-Fish-Conservation-and-Management/p/PRG-AU-00369453
74,agriculture-sciences,Bachelor of Viticulture and Winemaking (Level 7),Nelson Marlborough Institute of Technology,"NZD 56,700",https://www.idp.com/global/Categories/Nelson-Marlborough-Institute-of-Technology/Bachelor-of-Viticulture-and-Winemaking-Level-7/p/PRG-NZ-00262442
75,agriculture-sciences,Bachelor of Biotechnology (Honours),The University of Queensland,"AUD 174,016",https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Biotechnology-Honours/p/PRG-AU-00116783
76,agriculture-sciences,Master of Biotechnology Research Extensive (NOTAPX5627),The University of Queensland,"AUD 82,080",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Biotechnology-Research-Extensive-NOTAPX5627/p/PRG-AU-00171895
77,agriculture-sciences,Master of Applied Science (Agricultural Science),University of Tasmania (UTAS),"AUD 61,900",https://www.idp.com/global/Categories/University-of-Tasmania-%28UTAS%29/Master-of-Applied-Science-Agricultural-Science/p/PRG-AU-00239489
78,agriculture-sciences,Master of Applied Science (Agricultural Science),University of Tasmania (UTAS),"AUD 46,425",https://www.idp.com/global/Categories/Agriculture-Sciences/Master-of-Applied-Science-Agricultural-Science/p/PRG-AU-00350062
79,agriculture-sciences,Master of Applied Science - Molecular Biotechnology,The University of Otago,"NZD 56,856",https://www.idp.com/global/Categories/The-University-of-Otago/Master-of-Applied-Science-Molecular-Biotechnology/p/PRG-NZ-00265758
80,agriculture-sciences,Master of Forestry Science,University of Canterbury,"NZD 39,500",https://www.idp.com/global/Categories/Agriculture-Sciences/Forestry-Studies/Master-of-Forestry-Science/p/PRG-NZ-00074118
81,agriculture-sciences,Diploma in Horticulture,Lincoln University,"NZD 22,400",https://www.idp.com/global/Categories/Lincoln-University/Diploma-in-Horticulture/p/PRG-NZ-00074710
82,agriculture-sciences,Bachelor of Agricultural Science,Lincoln University,"NZD 127,200",https://www.idp.com/global/Categories/Lincoln-University/Bachelor-of-Agricultural-Science/p/PRG-NZ-00074732
83,agriculture-sciences,Master of Science - Animal Science,Massey University,"NZD 81,740",https://www.idp.com/global/Categories/Massey-University/Master-of-Science-Animal-Science/p/PRG-NZ-00193962
84,agriculture-sciences,Postgraduate Diploma in Science and Technology - Horticultural Science,Massey University,"NZD 40,870",https://www.idp.com/global/Categories/Massey-University/Postgraduate-Diploma-in-Science-and-Technology-Horticultural-Science/p/PRG-NZ-00194551
85,agriculture-sciences,Postgraduate Diploma in Science - Consumer Food Science,The University of Otago,"NZD 34,755",https://www.idp.com/global/Categories/The-University-of-Otago/Postgraduate-Diploma-in-Science-Consumer-Food-Science/p/PRG-NZ-00231949
86,agriculture-sciences,Master of Science - Biotechnology,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-Biotechnology/p/PRG-NZ-00242572
87,agriculture-sciences,Bachelor of Horticultural Science,Massey University,"NZD 101,310",https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Horticultural-Science/p/PRG-NZ-00329345
88,agriculture-sciences,Master of Science - Green Chemical Science (MSC-GREE-R4MSC),The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-Green-Chemical-Science-MSC-GREE-R4MSC/p/PRG-NZ-00353741
89,agriculture-sciences,New Zealand Certificate in Animal Technology (Level 5) with strands in Rur...,Waikato Institute of Technology,"NZD 23,225",https://www.idp.com/global/Categories/Waikato-Institute-of-Technology/New-Zealand-Certificate-in-Animal-Technology-Level-5-with-strands-in-Rural-Animal-Technician/p/PRG-NZ-00369985
90,agriculture-sciences,Master of Medical Biotechnology,University of Technology Sydney,"AUD 62,856",https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Medical-Biotechnology/p/PRG-AU-00298647
91,agriculture-sciences,Food Quality and Innovation MSc,University of Leeds,"GBP 25,000",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Food-Quality-and-Innovation-MSc/p/PRG-UK-00105344
92,agriculture-sciences,Bachelor of Viticulture and Oenology,The University of Adelaide,"AUD 174,000",https://www.idp.com/global/Categories/The-University-of-Adelaide/Bachelor-of-Viticulture-and-Oenology/p/PRG-AU-00059370
93,agriculture-sciences,Bachelor of Food Science and Human Nutrition,The University of Newcastle,"AUD 120,900",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Food-Science-and-Human-Nutrition/p/PRG-AU-00061461
94,agriculture-sciences,Master of Urban Horticulture,The University of Melbourne,"AUD 88,512",https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Urban-Horticulture/p/PRG-AU-00065756
95,agriculture-sciences,Bachelor of Agricultural Sciences,The University of Adelaide,"AUD 124,500",https://www.idp.com/global/Categories/The-University-of-Adelaide/Bachelor-of-Agricultural-Sciences/p/PRG-AU-00059602
96,agriculture-sciences,Diploma in Horticulture Technology - Landscape Horticulture Systems,Kwantlen Polytechnic University,"CAD 40,271",https://www.idp.com/global/Categories/Agriculture-Sciences/Horticulture-and-Viticulture/Diploma-in-Horticulture-Technology-Landscape-Horticulture-Systems/p/PRG-CA-00093081
97,agriculture-sciences,Graduate Certificate in Aquaculture (Co-op),Fleming College,"CAD 30,579",https://www.idp.com/global/Categories/Fleming-College/Graduate-Certificate-in-Aquaculture-Co-op/p/PRG-CA-00112996
98,agriculture-sciences,Master of Science in Food Science and Technology,Ohio State University - Columbus,"USD 55,710",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology/p/PRG-US-00002910
99,agriculture-sciences,Bachelor of Science in Food Science and Human Nutrition - Food Science,University of Illinois - Urbana-Champaign,"USD 132,720",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Science-in-Food-Science-and-Human-Nutrition-Food-Science/p/PRG-US-00276985
100,agriculture-sciences,Ontario College Graduate Certificate in Food and Nutrition Management,Georgian College,"CAD 26,164",https://www.idp.com/global/Categories/Georgian-College/Ontario-College-Graduate-Certificate-in-Food-and-Nutrition-Management/p/PRG-CA-00242622
101,agriculture-sciences,Master of Science in Food Science and Agricultural Chemistry (Non Thesis),McGill University,"CAD 36,750",https://www.idp.com/global/Categories/McGill-University/Master-of-Science-in-Food-Science-and-Agricultural-Chemistry-Non-Thesis/p/PRG-CA-00149635
102,agriculture-sciences,Master of Science in Food Science and Technology,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Cornell-University/Master-of-Science-in-Food-Science-and-Technology/p/PRG-US-00052607
103,agriculture-sciences,Master of Science of Nutrition,Kent State University,"USD 30,499",https://www.idp.com/global/Categories/Kent-State-University/Master-of-Science-of-Nutrition/p/PRG-US-00008889
104,agriculture-sciences,Master of Science in Animal and Range Sciences,Montana State University,"USD 24,951",https://www.idp.com/global/Categories/Montana-State-University/Master-of-Science-in-Animal-and-Range-Sciences/p/PRG-US-00013860
105,agriculture-sciences,Bachelor of Science in Agricultural Education and Communication,University of Florida,"USD 114,632",https://www.idp.com/global/Categories/University-of-Florida/Bachelor-of-Science-in-Agricultural-Education-and-Communication/p/PRG-US-00042417
106,agriculture-sciences,Master of Science in Food Science and Technology - Food Science,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Cornell-University/Master-of-Science-in-Food-Science-and-Technology-Food-Science/p/PRG-US-00320122
107,agriculture-sciences,Master of Science in Food Science and Technology - Food Chemistry,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Food-Chemistry/p/PRG-US-00320124
108,agriculture-sciences,Master of Science in Food Science and Technology - Food Engineering,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Food-Engineering/p/PRG-US-00320126
109,agriculture-sciences,Master of Science in Food Science and Technology - Enology,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Cornell-University/Master-of-Science-in-Food-Science-and-Technology-Enology/p/PRG-US-00320131
110,agriculture-sciences,Master of Science in Agriculture,The University of New England,"AUD 50,784",https://www.idp.com/global/Categories/The-University-of-New-England/Master-of-Science-in-Agriculture/p/PRG-AU-00299960
111,agriculture-sciences,Master of Science in Agriculture,The University of New England,"AUD 33,856",https://www.idp.com/global/Categories/Agriculture-Sciences/Master-of-Science-in-Agriculture/p/PRG-AU-00299961
112,agriculture-sciences,Master of Science in Nutrition,"University of Nevada, Reno","USD 31,306",https://www.idp.com/global/Categories/University-of-Nevada%2C-Reno/Master-of-Science-in-Nutrition/p/PRG-US-00031029
113,agriculture-sciences,Bachelor of Science in Food Science and Human Nutrition,University of Illinois - Urbana-Champaign,"USD 132,720",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Science-in-Food-Science-and-Human-Nutrition/p/PRG-US-00006052
114,agriculture-sciences,Master of Biotechnology,Flinders University,"AUD 75,000",https://www.idp.com/global/Categories/Flinders-University/Master-of-Biotechnology/p/PRG-AU-00276224
115,agriculture-sciences,Master of Science in Food Science,Pennsylvania State University - University Park,"USD 58,824",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science/p/PRG-US-00023366
116,agriculture-sciences,Master of Science in Food Science and Technology - Food Microbiology,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Cornell-University/Master-of-Science-in-Food-Science-and-Technology-Food-Microbiology/p/PRG-US-00320125
117,agriculture-sciences,Master of Science in Food Science and Technology - Dairy Science,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Dairy-Science/p/PRG-US-00320127
118,agriculture-sciences,Master of Science in Food Science and Technology - Food Processing Waste T...,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Food-Processing-Waste-Technology/p/PRG-US-00320128
119,agriculture-sciences,Master of Science in Food Science and Technology - International Food Scie...,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-International-Food-Science/p/PRG-US-00320129
120,agriculture-sciences,Master of Science in Food Science and Technology - Sensory Evaluation,Cornell University,"USD 59,000",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Sensory-Evaluation/p/PRG-US-00320130
121,agriculture-sciences,Bachelor of Science in Applied Food Science,Johnson and Wales University,"USD 132,216",https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Science-in-Applied-Food-Science/p/PRG-US-00318354
122,agriculture-sciences,Bachelor of Agricultural Sciences,La Trobe University,"AUD 117,600",https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-Agricultural-Sciences/p/PRG-AU-00156202
123,agriculture-sciences,Master of Science in Agriculture,The University of New England,"AUD 67,712",https://www.idp.com/global/Categories/The-University-of-New-England/Master-of-Science-in-Agriculture/p/PRG-AU-00061533
124,agriculture-sciences,Master of Agricultural Science - Plant Protection,The University of Queensland,"AUD 85,056",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Agricultural-Science-Plant-Protection/p/PRG-AU-00115721
125,agriculture-sciences,Bachelor of Biotechnology,The Australian National University,"AUD 140,730",https://www.idp.com/global/Categories/The-Australian-National-University/Bachelor-of-Biotechnology/p/PRG-AU-00064461
126,agriculture-sciences,MSc Biotechnology,University of Salford,"GBP 15,030",https://www.idp.com/global/Categories/University-of-Salford/MSc-Biotechnology/p/PRG-UK-00077174
127,agriculture-sciences,Bachelor of Sustainable Agriculture - Undeclared,The University of Queensland,,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Sustainable-Agriculture-Undeclared/p/PRG-AU-00272740
128,agriculture-sciences,Bachelor of Biomedical Science (Medical Biotechnology),Deakin University,"AUD 112,200",https://www.idp.com/global/Categories/Deakin-University/Bachelor-of-Biomedical-Science-Medical-Biotechnology/p/PRG-AU-00201823
129,agriculture-sciences,MSc Animal Nutrition,University of Nottingham,"GBP 26,500",https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Animal-Nutrition/p/PRG-UK-00108137
130,agriculture-sciences,Master of Biotechnology Management,La Trobe University,"AUD 78,000",https://www.idp.com/global/Categories/La-Trobe-University/Master-of-Biotechnology-Management/p/PRG-AU-00247262
