,location,course_link,duration,entry_score,course_qualification,intakes
18,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Biomedical-Science/p/PRG-AU-00109915,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
19,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Biomedical-Science-Honours/p/PRG-AU-00271185,1 Year(s),,Bachelor Degree with Honours,"['feb', 'july']"
20,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Master-of-Biotechnology-Biomedical/p/PRG-AU-00079098,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
21,United States,https://www.idp.com/global/Categories/Northeastern-University/Master-of-Science-in-Regulatory-Affairs-for-Drugs-Biologics-and-Medical-Devices/p/PRG-US-00207937,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
22,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biotechnology/Master-of-Biotechnology/p/PRG-US-00172924,2 Year(s),6.0 IELTS,Professional Masters Degree,"['january', 'june', 'august']"
23,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Biomedical-Sciences-Reproduction-Genetics-and-Development/p/PRG-NZ-00102828,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
24,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Biomedical-Sciences-Drugs-and-Human-Health/p/PRG-NZ-00102836,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
25,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Science-Zoology/p/PRG-NZ-00110318,2 Year(s),6.5 IELTS,Masters Degree (Taught and Research),['feb']
26,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Bachelor-of-Science-Molecular-and-Cellular-Biology/p/PRG-NZ-00329360,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
27,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Health-Sciences-Public-Health/p/PRG-NZ-00300472,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
28,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Health-Sciences-Community-Health-Care/p/PRG-NZ-00300470,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
29,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Health-Sciences-Pacific-and-Global-Health/p/PRG-NZ-00300471,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
30,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Science-Research-Molecular-Genetics/p/PRG-NZ-00302834,2 Year(s),6.5 IELTS,Masters Degree (Research),"['march', 'july']"
31,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Genetics/Master-of-Science-Genetics/p/PRG-NZ-00103111,1 Year(s),6.5 IELTS,Masters Degree (Research),"['feb', 'july']"
32,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Health-Sciences/p/PRG-NZ-00300469,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
33,New Zealand,https://www.idp.com/global/Categories/AUT/Master-of-Science-Research-Biomedical-Science/p/PRG-NZ-00302825,2 Year(s),6.5 IELTS,Masters Degree (Research),"['march', 'july']"
34,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Science-Research-Microbiology/p/PRG-NZ-00302832,2 Year(s),6.5 IELTS,Masters Degree (Research),"['march', 'july']"
35,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Bachelor-of-Science-Molecular-Genetics-and-Biochemistry/p/PRG-NZ-00329361,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
36,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Bachelor-of-Science-Integrative-Biology/p/PRG-NZ-00329357,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
37,Canada,https://www.idp.com/global/Categories/University-of-Windsor/Master-of-Medical-Biotechnology/p/PRG-CA-00098063,16 Month(s),6.5 IELTS,Masters Degree,['september']
38,Canada,https://www.idp.com/global/Categories/Fleming-College/Advanced-Diploma-in-Computer-Security-and-Investigations/p/PRG-CA-00104918,6 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
39,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Diploma-in-Biotechnology/p/PRG-CA-00090717,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
40,Canada,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biotechnology/Ontario-College-Diploma-in-Biotechnology/p/PRG-CA-00092031,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
41,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Forensic-Identification/p/PRG-CA-00310975,2 Semester(s),6.5 IELTS,Graduate Certificate,['september']
42,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Bachelor-of-Biomedical-Science/p/PRG-AU-00061149,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july', 'august']"
43,United States,https://www.idp.com/global/Categories/Duquesne-University/Master-of-Science-in-Biotechnology/p/PRG-US-00009284,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
44,United States,https://www.idp.com/global/Categories/Kent-State-University/Bachelor-of-Science-in-Biology/p/PRG-US-00009016,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
45,United States,https://www.idp.com/global/Categories/Duquesne-University/Master-of-Science-in-Forensic-Science-and-Law/p/PRG-US-00317707,10 Semester(s),6.5 IELTS,Double Major Degree,['august']
46,Australia,https://www.idp.com/global/Categories/Deakin-University/Bachelor-of-Biomedical-Science/p/PRG-AU-00162625,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july', 'november']"
47,Canada,https://www.idp.com/global/Categories/Kwantlen-Polytechnic-University/Bachelor-of-Science-in-Biology/p/PRG-CA-00120119,4 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
48,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Science-Bioinformatics/p/PRG-NZ-00074254,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['march', 'july']"
49,New Zealand,https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Biomedical-Sciences/p/PRG-NZ-00074902,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
50,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Bachelor-of-Biomedical-Sciences-Functional-Human-Biology/p/PRG-NZ-00102834,3 Year(s),6.0 IELTS,Bachelor Degree,['feb']
51,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Science-Anatomy-and-Human-Biology/p/PRG-AU-00159996,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
52,Australia,https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Biomedical-Science/p/PRG-AU-00059114,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
53,Australia,https://www.idp.com/global/Categories/Monash-University/Master-of-Clinical-Embryology/p/PRG-AU-00061851,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march']"
54,Australia,https://www.idp.com/global/Categories/Australian-Catholic-University/Bachelor-of-Biomedical-Science/p/PRG-AU-00116188,3 Year(s),6.5 IELTS,Bachelor Degree,['feb']
55,Australia,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Molecular-Biology/p/PRG-AU-00115979,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
56,Canada,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biology/Diploma-in-Bioinformatics-Co-operative-Education/p/PRG-CA-00341704,2 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
57,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Anatomy/Master-of-Science-in-Cell-and-Molecular-Biology/p/PRG-US-00007211,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
58,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Forensics/Master-of-Science-in-Forensic-Science/p/PRG-US-00030461,4 Semester(s),7.0 IELTS,Masters Degree,"['january', 'may', 'july', 'september']"
59,United States,https://www.idp.com/global/Categories/Bellevue-College/Associate-in-Science-Biological-EnvironmentalResources-Chemistry-Earth-Sciences/p/PRG-US-00036820,2 Year(s),6.0 IELTS,Associate Degree,"['january', 'april', 'july', 'september']"
60,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Master-of-Science-in-Biology/p/PRG-US-00042669,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
61,Canada,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biology/Diploma-in-Bioinformatics/p/PRG-CA-00100085,2 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
62,Canada,https://www.idp.com/global/Categories/Centennial-College-of-Applied-Arts-and-Technology/Advanced-Diploma-in-Biotechnology-Optional-Co-op/p/PRG-CA-00090715,3 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
63,United Kingdom,https://www.idp.com/global/Categories/University-of-Manchester/MRes-Infection-Biology/p/PRG-UK-00312239,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
64,United States,https://www.idp.com/global/Categories/Troy-University/Master-of-Science-in-Computer-Science-Bioinformatics-Thesis/p/PRG-US-00360126,4 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
65,United States,https://www.idp.com/global/Categories/Troy-University/Master-of-Science-in-Computer-Science-Bioinformatics-Non-Thesis/p/PRG-US-00360128,4 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
66,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biotechnology/Master-of-Science-in-Biotechnology/p/PRG-US-00007148,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'august']"
67,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Bachelor-of-Science-in-Biology/p/PRG-US-00037813,8 Semester(s),,Bachelor Degree,"['january', 'may', 'june', 'august']"
68,Canada,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biology/Master-of-Science-in-Computing-Science-Bioinformatics-Thesis-based/p/PRG-CA-00325326,2 Year(s),7.0 IELTS,Masters Degree,['september']
69,Australia,https://www.idp.com/global/Categories/Western-Sydney-University/Bachelor-of-Medical-Science-Biomedical-Science/p/PRG-AU-00064808,3 Year(s),6.5 IELTS,Bachelor Degree,"['march', 'july']"
70,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/MSc-Microbiology-and-Infection/p/PRG-UK-00112197,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
71,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Science-Biochemistry-and-Molecular-Biology/p/PRG-AU-00061314,3 Year(s),,Bachelor Degree,"['feb', 'july']"
72,United Kingdom,https://www.idp.com/global/Categories/University-of-Glasgow/Stem-Cell-Engineering-for-Regenerative-Medicine-MSc/p/PRG-UK-00308902,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
73,Australia,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Molecular-Biology/p/PRG-AU-00060591,1 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
74,United Kingdom,https://www.idp.com/global/Categories/Queen%27s-University-Belfast/MSc-Advanced-Professional-and-Clinical-Practice/p/PRG-UK-00186350,2 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
75,United Kingdom,https://www.idp.com/global/Categories/University-of-Birmingham/BSc-Hons-Biomedical-Science/p/PRG-UK-00162780,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
76,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Forensics/Postgraduate-Diploma-in-Forensic-Science/p/PRG-NZ-00074038,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['january', 'feb', 'march', 'july']"
77,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Bioscience-Enterprise/p/PRG-NZ-00074255,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'march']"
78,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Postgraduate-Diploma-in-Science-Biochemistry/p/PRG-NZ-00103155,1 Year(s),6.5 IELTS,Postgraduate Diploma,['feb']
79,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Genetics/Bachelor-of-Science-Genetics/p/PRG-NZ-00103199,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
80,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Science-Zoology/p/PRG-NZ-00117935,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
81,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Science-Plant-Science/p/PRG-NZ-00117940,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
82,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Science-Biological-Sciences/p/PRG-NZ-00220368,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['january', 'feb', 'march', 'july']"
83,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Biomedical-Science/p/PRG-NZ-00242581,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'march', 'july']"
84,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Doctor-of-Philosophy-in-Mathematical-Physics/p/PRG-NZ-00301216,3 Year(s),6.5 IELTS,Ph.D.,[]
85,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Postgraduate-Diploma-in-Biomedical-Science/p/PRG-NZ-00074839,2 Trimester(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july']"
86,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Forensic-Science-Extension/p/PRG-AU-00298650,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'august']"
87,Australia,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Bachelor-of-Science-Biochemistry-and-Molecular-Biology/p/PRG-AU-00159997,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
88,Australia,https://www.idp.com/global/Categories/Edith-Cowan-University/Bachelor-of-Science-Biomedical-Science/p/PRG-AU-00065870,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
89,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Master-of-Science-Biochemistry/p/PRG-NZ-00103126,1 Year(s),6.5 IELTS,Masters Degree (Research),['feb']
90,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Science-Microbiology/p/PRG-NZ-00117944,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
91,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Postgraduate-Diploma-in-Science-in-Biochemistry/p/PRG-NZ-00196013,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july']"
92,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Biomedical-Science/p/PRG-NZ-00242158,1 Year(s),6.5 IELTS,Masters Degree (Research),"['feb', 'march', 'july', 'december']"
93,New Zealand,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Science-BioinformaticsMSC-BIOI-R4MSC/p/PRG-NZ-00242373,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['march', 'july', 'december']"
94,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-Clinical-Exercise-PhysiologyMSC-CEXP-T4MSC/p/PRG-NZ-00242399,2 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
95,Australia,https://www.idp.com/global/Categories/Edith-Cowan-University/Bachelor-of-Science-Biomedical-Science/p/PRG-AU-00065870,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
96,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Forensic-Science/p/PRG-AU-00298652,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'august']"
97,United Kingdom,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/MSci-Hons-Biomedical-Science/p/PRG-UK-00336681,4 Year(s),6.5 IELTS,Undergraduate Masters,['september']
98,United Kingdom,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/BSc-Hons-Biomedical-Science-with-foundation-year/p/PRG-UK-00336679,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
99,United Kingdom,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/MSci-Hons-Biomedical-Science-with-professional-training/p/PRG-UK-00336682,5 Year(s),6.5 IELTS,Undergraduate Masters,['september']
100,United Kingdom,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/MSc-Molecular-Biology-with-Biotechnology/p/PRG-UK-00082833,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
101,Australia,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/Master-of-Biomedical-Science-Biochemistry-and-Molecular-Biology/p/PRG-AU-00162934,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
102,United Kingdom,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/International-Foundation-Programme-for-Science-September-Intake/p/PRG-UK-00114232,9 Month(s),,Foundation for Undergraduate,['september']
103,United Kingdom,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/BSc-Hons-Biomedical-Science/p/PRG-UK-00067312,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
104,United Kingdom,https://www.idp.com/global/Categories/University-of-Leeds/Precision-Medicine-Genomics-and-Analytics-MSc/p/PRG-UK-00309508,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
105,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Biotechnology-Biochemistry-and-Molecular-Biology/p/PRG-AU-00162931,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
106,United Kingdom,https://www.idp.com/global/Categories/Edinburgh-Napier-University/MSc-Drug-Design-and-Biomedical-Science/p/PRG-UK-00096616,1 Year(s),6.0 IELTS,Masters Degree (Taught),"['january', 'september']"
107,United Kingdom,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biological-Sciences/MSc-Drug-Design-and-Biomedical-Science/p/PRG-UK-00304968,1 Year(s),6.0 IELTS,Masters Degree (Taught),"['january', 'september']"
108,United Kingdom,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Genetic-Manipulation-and-Molecular-Cell-Biology-MSc/p/PRG-UK-00075584,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
109,United Kingdom,https://www.idp.com/global/Categories/Study-Group-UK/International-Foundation-in-Life-Sciences-University-of-Surrey-International-Study-Centre/p/PRG-UK-00239583,1 Year(s),,Foundation for Undergraduate,"['feb', 'september']"
110,United States,https://www.idp.com/global/Categories/Auburn-University---Shorelight/Bachelor-of-Science-in-Microbial-Cellular-and-Molecular-Biology-Cell-and-Molecular-Biology/p/PRG-US-00222805,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
111,United States,https://www.idp.com/global/Categories/Peralta-Community-College-District/Associate-in-Science-in-Biotechnology-Berkeley-City-College/p/PRG-US-00232785,4 Semester(s),6.0 IELTS,Associate Degree,"['january', 'june', 'august']"
112,Canada,https://www.idp.com/global/Categories/Langara-College/Associate-of-Science-in-Bioinformatics/p/PRG-CA-00100084,2 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
113,United States,https://www.idp.com/global/Categories/Ohio-State-University---Columbus/Bachelor-of-Science-in-Biology/p/PRG-US-00002845,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
114,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Bachelor-of-Science-in-Integrative-Biology/p/PRG-US-00005987,8 Semester(s),6.0 IELTS,Bachelor Degree,['august']
115,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Master-of-Science-in-Cell-and-Molecular-Biology/p/PRG-US-00031147,3 Semester(s),6.5 IELTS,Masters Degree,['august']
116,Canada,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biotechnology/Advanced-Diploma-in-Biotechnology-Advanced-fast-track/p/PRG-CA-00068424,1 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'september']"
117,Canada,https://www.idp.com/global/Categories/Camosun-College/Associate-in-Science-Degree-in-Biology/p/PRG-CA-00068465,2 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'september']"
118,Canada,https://www.idp.com/global/Categories/McGill-University/Master-of-Science-Applied-in-Biotechnology-Non-Thesis/p/PRG-CA-00087517,1 Year(s),6.5 IELTS,Masters Degree,['september']
119,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Bachelor-of-Science-in-Molecular-Biology/p/PRG-US-00001112,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'august']"
120,United States,https://www.idp.com/global/Categories/University-of-Tennessee/Master-of-Science-in-Entomology-and-Plant-Pathology/p/PRG-US-00003127,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may']"
121,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Master-of-Science-in-Regulatory-Affairs-for-Drugs-Biologics-and-Medical-Devices-General-Regulatory-Affairs-Boston/p/PRG-US-00229596,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
122,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biology/Master-of-Science-in-Applied-Biostatistics/p/PRG-US-00287256,4 Semester(s),7.0 IELTS,Masters Degree,['september']
123,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Wildlife-Conservation/Associate-in-Science-Transfer-Degree-Transfer-Track-1Biology/p/PRG-US-00134720,4 Semester(s),5.5 IELTS,Associate Degree,"['january', 'march', 'june', 'september']"
124,United States,https://www.idp.com/global/Categories/Texas-A-and-M-University---College-Station/Master-of-Biotechnology/p/PRG-US-00181588,2 Year(s),,Masters Degree,['august']
125,United States,https://www.idp.com/global/Categories/University-of-Iowa/Master-of-Science-in-Integrated-Biology/p/PRG-US-00015230,3 Semester(s),7.0 IELTS,Masters Degree,"['january', 'may', 'august']"
126,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biochemistry/Bachelor-of-Science-in-Biochemistry/p/PRG-US-00015689,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'july', 'september']"
127,United States,https://www.idp.com/global/Categories/Northeastern-University/Bachelor-of-Science-in-Biology/p/PRG-US-00016186,8 Semester(s),6.0 IELTS,Bachelor Degree,['september']
128,United States,https://www.idp.com/global/Categories/Northeastern-University/Master-of-Science-in-Bioinformatics/p/PRG-US-00016222,4 Semester(s),6.0 IELTS,Masters Degree,"['january', 'september']"
129,United States,https://www.idp.com/global/Categories/Biological-and-life-Sciences/Biology/Master-of-Science-in-Bioinformatics/p/PRG-US-00021173,2 Semester(s),7.0 IELTS,Masters Degree,"['january', 'september']"
