,area of study,course_name,university_name,course_fee,course_link
66,geography,Bachelor of Science (Honours),AUT,"NZD 38,002",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Bachelor-of-Science-Honours/p/PRG-NZ-00074933
67,geography,Master of Applied Science - Applied Geology,The University of Otago,"NZD 52,133",https://www.idp.com/global/Categories/The-University-of-Otago/Master-of-Applied-Science-Applied-Geology/p/PRG-NZ-00102879
68,geography,Master of Applied Science - Plant Biotechnology,The University of Otago,"NZD 56,856",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Master-of-Applied-Science-Plant-Biotechnology/p/PRG-NZ-00118068
69,geography,Bachelor of Science - Marine Biology,AUT,"NZD 106,332",https://www.idp.com/global/Categories/AUT/Bachelor-of-Science-Marine-Biology/p/PRG-NZ-00192254
70,geography,Master of Science in Environmental Science,University of Canterbury,"NZD 39,500",https://www.idp.com/global/Categories/University-of-Canterbury/Master-of-Science-in-Environmental-Science/p/PRG-NZ-00195389
71,geography,Postgraduate Diploma in Science - Environmental Science,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Postgraduate-Diploma-in-Science-Environmental-Science/p/PRG-NZ-00220373
72,geography,Postgraduate Diploma in Science - Marine Science,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/The-University-of-Auckland/Postgraduate-Diploma-in-Science-Marine-Science/p/PRG-NZ-00220380
73,geography,Bachelor of Science - Environmental Sciences,The University of Waikato,"NZD 101,205",https://www.idp.com/global/Categories/The-University-of-Waikato/Bachelor-of-Science-Environmental-Sciences/p/PRG-NZ-00231477
74,geography,Graduate Diploma in Science,University of Canterbury,"NZD 35,500",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Graduate-Diploma-in-Science/p/PRG-NZ-00231650
75,geography,Master of Science - Environmental Science,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-Environmental-Science/p/PRG-NZ-00242532
76,geography,Postgraduate Diploma in Science (Environmental Science),AUT,"NZD 38,002",https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-Science-Environmental-Science/p/PRG-NZ-00355976
77,geography,Bachelor of Science,AUT,"NZD 106,332",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Bachelor-of-Science/p/PRG-NZ-00301057
78,geography,Bachelor of Arts in Environmental Planning,The University of Waikato,"NZD 101,205",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Bachelor-of-Arts-in-Environmental-Planning/p/PRG-NZ-00303169
79,geography,Master of Science,The University of Waikato,"NZD 53,970",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Master-of-Science/p/PRG-NZ-00304840
80,geography,Bachelor of Science - Environmental Science,Victoria University of Wellington,"NZD 83,135",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Bachelor-of-Science-Environmental-Science/p/PRG-NZ-00199438
81,geography,Bachelor of Science - Marine Biology,Victoria University of Wellington,"NZD 95,134",https://www.idp.com/global/Categories/All-Geography/Marine-science/Bachelor-of-Science-Marine-Biology/p/PRG-NZ-00199563
82,geography,Master of Science by coursework and thesis - Geography,Victoria University of Wellington,"NZD 70,776",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Science-by-coursework-and-thesis-Geography/p/PRG-NZ-00300637
83,geography,Master of Earth Sciences (Advanced),The Australian National University,"AUD 93,820",https://www.idp.com/global/Categories/All-Geography/Earth-Sciences/Master-of-Earth-Sciences-Advanced/p/PRG-AU-00120230
84,geography,Master of Science,The University of Waikato,"NZD 35,980",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Master-of-Science/p/PRG-NZ-00073781
85,geography,Bachelor of Science,University of Canterbury,"NZD 109,689",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Bachelor-of-Science/p/PRG-NZ-00074133
86,geography,Postgraduate Certificate in Geothermal Energy Technology,The University of Auckland,"NZD 27,367",https://www.idp.com/global/Categories/All-Geography/Earth-Sciences/Postgraduate-Certificate-in-Geothermal-Energy-Technology/p/PRG-NZ-00074234
87,geography,Postgraduate Diploma in Applied Science,Lincoln University,"NZD 31,200",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Postgraduate-Diploma-in-Applied-Science/p/PRG-NZ-00074747
88,geography,Diploma in Applied Science,AUT,"NZD 34,060",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Diploma-in-Applied-Science/p/PRG-NZ-00074936
89,geography,Bachelor of Science in Geology,University of Canterbury,"NZD 109,689",https://www.idp.com/global/Categories/All-Geography/Geology/Bachelor-of-Science-in-Geology/p/PRG-NZ-00193442
90,geography,Master of Science in Engineering Geology,University of Canterbury,"NZD 39,500",https://www.idp.com/global/Categories/All-Geography/Geology/Master-of-Science-in-Engineering-Geology/p/PRG-NZ-00195382
91,geography,Master of Science - Earth Sciences,The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-Earth-Sciences/p/PRG-NZ-00242523
92,geography,New Zealand Diploma in Applied Science (Level 5),Waikato Institute of Technology,"NZD 23,445",https://www.idp.com/global/Categories/Waikato-Institute-of-Technology/New-Zealand-Diploma-in-Applied-Science-Level-5/p/PRG-NZ-00251756
93,geography,New Zealand Diploma in Applied Science (Level 6),Waikato Institute of Technology,"NZD 23,445",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/New-Zealand-Diploma-in-Applied-Science-Level-6/p/PRG-NZ-00251769
94,geography,Bachelor of Science in Accounting,University of Canterbury,"NZD 109,689",https://www.idp.com/global/Categories/University-of-Canterbury/Bachelor-of-Science-in-Accounting/p/PRG-NZ-00370634
95,geography,Bachelor of Arts / Bachelor of Laws (Honours) Conjoint - Geography,The University of Auckland,"NZD 227,346",https://www.idp.com/global/Categories/All-Geography/Bachelor-of-Arts-Bachelor-of-Laws-Honours-Conjoint-Geography/p/PRG-NZ-00343638
96,geography,Master of Philosophy - Environmental Sciences,The University of Waikato,"NZD 39,960",https://www.idp.com/global/Categories/The-University-of-Waikato/Master-of-Philosophy-Environmental-Sciences/p/PRG-NZ-00304906
97,geography,Bachelor of Science in Environmental Science,Lincoln University,"NZD 95,400",https://www.idp.com/global/Categories/Lincoln-University/Bachelor-of-Science-in-Environmental-Science/p/PRG-NZ-00299282
98,geography,Master of Science by coursework and thesis - Geology,Victoria University of Wellington,"NZD 70,776",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Science-by-coursework-and-thesis-Geology/p/PRG-NZ-00169343
99,geography,Master of Environmental Science (Advanced),The Australian National University,"AUD 93,820",https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Environmental-Science-Advanced/p/PRG-AU-00120214
100,geography,Bachelor of Science (Geology),University of Wollongong,"AUD 95,184",https://www.idp.com/global/Categories/University-of-Wollongong/Bachelor-of-Science-Geology/p/PRG-AU-00108975
101,geography,Bachelor of Data Science and Analytics,University of Wollongong,"AUD 101,520",https://www.idp.com/global/Categories/University-of-Wollongong/Bachelor-of-Data-Science-and-Analytics/p/PRG-AU-00330816
102,geography,Environmental Geoscience MRes,Newcastle University,"GBP 19,800",https://www.idp.com/global/Categories/Newcastle-University/Environmental-Geoscience-MRes/p/PRG-UK-00309501
103,geography,Master of Marine Science and Management,The University of New South Wales,"AUD 53,040",https://www.idp.com/global/Categories/All-Geography/Marine-science/Master-of-Marine-Science-and-Management/p/PRG-AU-00073451
104,geography,Doctor of Philosophy ? Science,Western Sydney University,"AUD 94,020",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Doctor-of-Philosophy-Science/p/PRG-AU-00299921
105,geography,Master of Philosophy (Science),Western Sydney University,"AUD 29,900",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Master-of-Philosophy-Science/p/PRG-AU-00299995
106,geography,Doctor of Philosophy (Science Technology and Engineering),Western Sydney University,"AUD 125,360",https://www.idp.com/global/Categories/Western-Sydney-University/Doctor-of-Philosophy-Science-Technology-and-Engineering/p/PRG-AU-00345761
107,geography,Integrated Petroleum Geoscience MSc,University of Aberdeen,"GBP 31,000",https://www.idp.com/global/Categories/University-of-Aberdeen/Integrated-Petroleum-Geoscience-MSc/p/PRG-UK-00094171
108,geography,MSc (research) Environmental Science,Lancaster University,"GBP 20,230",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/MSc-research-Environmental-Science/p/PRG-UK-00337201
109,geography,MSc Water and Environmental Management,University of Bristol,"GBP 24,700",https://www.idp.com/global/Categories/University-of-Bristol/MSc-Water-and-Environmental-Management/p/PRG-UK-00085483
110,geography,International Foundation Year in Science and Engineering - Durham Internat...,Study Group UK,"GBP 19,250",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/International-Foundation-Year-in-Science-and-Engineering-Durham-International-Study-Centre/p/PRG-UK-00240714
111,geography,BSc (Hons) Geography - University of Sussex - International Study Centre,Study Group UK,"GBP 67,500",https://www.idp.com/global/Categories/Study-Group-UK/BSc-Hons-Geography-University-of-Sussex-International-Study-Centre/p/PRG-UK-00271045
112,geography,Bachelor of Environment and Sustainability,The Australian National University,"AUD 140,730",https://www.idp.com/global/Categories/The-Australian-National-University/Bachelor-of-Environment-and-Sustainability/p/PRG-AU-00221963
113,geography,Master of Science in Geological Sciences,SUNY Binghamton University,"USD 46,200",https://www.idp.com/global/Categories/SUNY-Binghamton-University/Master-of-Science-in-Geological-Sciences/p/PRG-US-00162815
114,geography,Master of Science in Ocean and Earth Science,Old Dominion University,"USD 38,400",https://www.idp.com/global/Categories/Old-Dominion-University/Master-of-Science-in-Ocean-and-Earth-Science/p/PRG-US-00007274
115,geography,Master of Arts in Geography,Kent State University,"USD 27,759",https://www.idp.com/global/Categories/Kent-State-University/Master-of-Arts-in-Geography/p/PRG-US-00008912
116,geography,Master of Science in Water Resources,University of Idaho,"USD 43,668",https://www.idp.com/global/Categories/All-Geography/Natural-Resources-and-Conservation/Master-of-Science-in-Water-Resources/p/PRG-US-00023461
117,geography,Master of Science in Earth Science,North Carolina State University - Raleigh,"USD 43,497",https://www.idp.com/global/Categories/North-Carolina-State-University---Raleigh/Master-of-Science-in-Earth-Science/p/PRG-US-00038528
118,geography,Master of Geoscience,The University of Melbourne,"AUD 88,512",https://www.idp.com/global/Categories/All-Geography/Earth-Sciences/Master-of-Geoscience/p/PRG-AU-00187632
119,geography,Master of Science in Earth Sciences,University of Minnesota - Twin Cities,"USD 40,806",https://www.idp.com/global/Categories/University-of-Minnesota---Twin-Cities/Master-of-Science-in-Earth-Sciences/p/PRG-US-00054595
120,geography,Bachelor of Science in Environmental Science and Technology - Natural Reso...,University of Maryland - College Park,"USD 150,352",https://www.idp.com/global/Categories/All-Geography/Natural-Resources-and-Conservation/Bachelor-of-Science-in-Environmental-Science-and-Technology-Natural-Resources-Management/p/PRG-US-00126049
121,geography,Master of Science in Energy Management,University of Texas - Dallas,"USD 61,760",https://www.idp.com/global/Categories/University-of-Texas---Dallas/Master-of-Science-in-Energy-Management/p/PRG-US-00180828
122,geography,Master of Science in Geology,University of Maryland - College Park,"USD 48,212",https://www.idp.com/global/Categories/All-Geography/Geology/Master-of-Science-in-Geology/p/PRG-US-00012902
123,geography,Master of Science in Geography,University of Idaho,"USD 43,668",https://www.idp.com/global/Categories/University-of-Idaho/Master-of-Science-in-Geography/p/PRG-US-00023500
124,geography,Master of Science in Geography,Kent State University,"USD 20,333",https://www.idp.com/global/Categories/Kent-State-University/Master-of-Science-in-Geography/p/PRG-US-00363022
125,geography,Bachelor of Science in Physics - Meteorology,University of Maryland - College Park,"USD 150,352",https://www.idp.com/global/Categories/All-Geography/Earth-Sciences/Bachelor-of-Science-in-Physics-Meteorology/p/PRG-US-00344430
126,geography,Diploma of Science (Pathway),James Cook University,"AUD 32,704",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Diploma-of-Science-Pathway/p/PRG-AU-00341122
127,geography,Bachelor of Science,Swinburne University of Technology,"AUD 105,600",https://www.idp.com/global/Categories/Swinburne-University-of-Technology/Bachelor-of-Science/p/PRG-AU-00060921
128,geography,MSc Oceanography,University of Southampton,"GBP 24,400",https://www.idp.com/global/Categories/All-Geography/Earth-Sciences/MSc-Oceanography/p/PRG-UK-00083588
129,geography,MSc Oceanography (Marine Biogeochemistry),University of Southampton,"GBP 24,400",https://www.idp.com/global/Categories/University-of-Southampton/MSc-Oceanography-Marine-Biogeochemistry/p/PRG-UK-00374693
130,geography,Honours Degree of Bachelor of Science,The University of Adelaide,"AUD 38,500",https://www.idp.com/global/Categories/The-University-of-Adelaide/Honours-Degree-of-Bachelor-of-Science/p/PRG-AU-00061647
131,geography,MSc Toxicology,University of Birmingham,"GBP 24,480",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/MSc-Toxicology/p/PRG-UK-00072938
132,geography,Doctor of Philosophy (Science),The University of Sydney,"AUD 147,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Doctor-of-Philosophy-Science/p/PRG-AU-00065188
133,geography,Bachelor of Science (Environmental Science),Deakin University,"AUD 111,000",https://www.idp.com/global/Categories/Deakin-University/Bachelor-of-Science-Environmental-Science/p/PRG-AU-00201784
134,geography,Bachelor of Education (Secondary Education) Humanities and Social Sciences...,Curtin University,"AUD 124,400",https://www.idp.com/global/Categories/Curtin-University/Bachelor-of-Education-Secondary-Education-Humanities-and-Social-Sciences-Education-Geography/p/PRG-AU-00329501
135,geography,Diploma in Earth Resources Technician (Co-op),Fleming College,"CAD 40,148",https://www.idp.com/global/Categories/Fleming-College/Diploma-in-Earth-Resources-Technician-Co-op/p/PRG-CA-00104890
136,geography,Bachelor of Science in Environmental Geoscience,Brock University,"CAD 111,542",https://www.idp.com/global/Categories/Brock-University/Bachelor-of-Science-in-Environmental-Geoscience/p/PRG-CA-00110830
137,geography,Master of Environmental Science,The University of Melbourne,"AUD 88,512",https://www.idp.com/global/Categories/All-Geography/Physical-Sciences/Master-of-Environmental-Science/p/PRG-AU-00231578
138,geography,Bachelor of Environmental Science (Wildlife and Conservation Biology),Deakin University,"AUD 111,000",https://www.idp.com/global/Categories/Deakin-University/Bachelor-of-Environmental-Science-Wildlife-and-Conservation-Biology/p/PRG-AU-00062372
139,geography,Bachelor of Marine and Antarctic Science - Oceanography,University of Tasmania (UTAS),"AUD 113,850",https://www.idp.com/global/Categories/University-of-Tasmania-%28UTAS%29/Bachelor-of-Marine-and-Antarctic-Science-Oceanography/p/PRG-AU-00349640
140,geography,Bachelor of Science - Marine Biology,James Cook University,"AUD 112,080",https://www.idp.com/global/Categories/James-Cook-University/Bachelor-of-Science-Marine-Biology/p/PRG-AU-00063521
141,geography,Doctor of Philosophy in Earth and Environmental Sciences,Macquarie University,"AUD 140,400",https://www.idp.com/global/Categories/Macquarie-University/Doctor-of-Philosophy-in-Earth-and-Environmental-Sciences/p/PRG-AU-00236763
