,location,course_link,duration,entry_score,course_qualification,intakes
10,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Postgraduate-Diploma-in-Science-Pharmacology/p/PRG-NZ-00103138,1 Year(s),6.5 IELTS,Postgraduate Diploma,['feb']
11,United States,https://www.idp.com/global/Categories/Massachusetts-College-of-Pharmacy-and-Health-Sciences/Master-of-Science-in-Pharmacology/p/PRG-US-00193007,3 Semester(s),7.0 IELTS,Masters Degree,['september']
12,United States,https://www.idp.com/global/Categories/Long-Island-University---Brooklyn/Master-of-Science-in-Pharmaceutics-Cosmetic-Science/p/PRG-US-00220557,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
13,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Pharmaceutical-Sciences-Thesis/p/PRG-US-00054404,4 Semester(s),7.0 IELTS,Masters Degree,['august']
14,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutical-Sciences/p/PRG-US-00033564,7 Semester(s),6.0 IELTS,Ph.D.,"['january', 'august']"
15,Canada,https://www.idp.com/global/Categories/University-of-Alberta/Master-of-Science-in-Pharmacy-and-Pharmaceutical-Sciences-Thesis-based/p/PRG-CA-00160150,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'september']"
16,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Science-Pharmacology/p/PRG-AU-00160020,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
17,Australia,https://www.idp.com/global/Categories/Monash-University-Malaysia/Bachelor-of-Medical-Bioscience-Pharmacology/p/PRG-AU-00368939,3 Year(s),6.5 IELTS,Bachelor Degree,"['march', 'july', 'october']"
18,United Kingdom,https://www.idp.com/global/Categories/Sheffield-Hallam-University/MSc-Pharmacology-and-Biotechnology/p/PRG-UK-00083277,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
19,United Kingdom,https://www.idp.com/global/Categories/University-of-Aberdeen/Clinical-Pharmacology-MSc/p/PRG-UK-00094198,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
20,United Kingdom,https://www.idp.com/global/Categories/Loughborough-University/MScPGDipPGCert-Analytical-and-Pharmaceutical-Science/p/PRG-UK-00095927,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
21,United Kingdom,https://www.idp.com/global/Categories/Sheffield-Hallam-University/MRes-Pharmacology-and-Biotechnology/p/PRG-UK-00305947,1 Year(s),6.0 IELTS,Masters Degree (Taught),"['january', 'september']"
22,United Kingdom,https://www.idp.com/global/Categories/Kingston-University-London/Bachelor-of-Science-in-Pharmacology-with-Business-Honors-with-Foundation-Year/p/PRG-UK-00206673,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
23,Canada,https://www.idp.com/global/Categories/Seneca-College/Ontario-College-Advanced-Diploma-in-Chemical-Laboratory-Technology-Pharmaceutical/p/PRG-CA-00071593,6 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
24,United Kingdom,https://www.idp.com/global/Categories/King%27s-College-London/MSc-Clinical-Pharmacology/p/PRG-UK-00112048,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
25,United Kingdom,https://www.idp.com/global/Categories/University-of-East-Anglia/Bachelor-of-Science-Hons-Pharmacology-and-Drug-Discovery-with-Foundation-Year/p/PRG-UK-00305018,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
26,Canada,https://www.idp.com/global/Categories/Dalhousie-University/Master-of-Science-in-Pharmaceutical-Sciences/p/PRG-CA-00099657,2 Year(s),7.0 IELTS,Masters Degree,"['january', 'may', 'september']"
27,United Kingdom,https://www.idp.com/global/Categories/King%27s-College-London/MSc-Pharmacology/p/PRG-UK-00097894,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
28,Canada,https://www.idp.com/global/Categories/Carleton-University/Bachelor-of-Science-in-Chemistry-Chemical-Toxicology-Honours/p/PRG-CA-00357134,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['january', 'september']"
29,United Kingdom,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Drug-Toxicology-and-Safety-Pharmacology-MSc/p/PRG-UK-00075762,1 Year(s),6.0 IELTS,Masters Degree (Taught),"['january', 'september']"
30,Canada,https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Regulatory-Affairs/p/PRG-CA-00150518,2 Semester(s),6.5 IELTS,Graduate Certificate,['september']
31,United Kingdom,https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Medical-Pharmacology/p/PRG-UK-00310230,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
32,United Kingdom,https://www.idp.com/global/Categories/Coventry-University/BSc-Hons-Pharmacology/p/PRG-UK-00341386,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['january', 'september']"
33,United Kingdom,https://www.idp.com/global/Categories/Coventry-University/BSc-Hons-Pharmacology-Study-Abroad-or-Work-Placement/p/PRG-UK-00375241,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
34,Australia,https://www.idp.com/global/Categories/Monash-University/Bachelor-of-Science-Honours-in-Pharmacology/p/PRG-AU-00286516,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['feb', 'march', 'june', 'july']"
35,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Biomedical-Science-Pharmacology/p/PRG-AU-00255275,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
36,Australia,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Doctor-of-Philosophy-in-Physiology-and-Pharmacology/p/PRG-AU-00064413,3 Year(s),6.5 IELTS,Ph.D.,"['feb', 'may', 'june', 'september']"
37,United States,https://www.idp.com/global/Categories/Auburn-University---Shorelight/Bachelor-of-Science-in-Pre-Pharmacy/p/PRG-US-00222822,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
38,United States,https://www.idp.com/global/Categories/Columbia-University/Master-of-Science-in-Public-Health-Toxicology/p/PRG-US-00230231,2 Semester(s),7.5 IELTS,Masters Degree,['september']
39,United States,https://www.idp.com/global/Categories/Indiana-University---Purdue-University-Indianapolis/Doctor-of-Philosophy-in-Toxicology/p/PRG-US-00231254,10 Semester(s),7.5 IELTS,Ph.D.,['august']
40,United States,https://www.idp.com/global/Categories/Tulane-University/Master-of-Science-in-Pharmacology/p/PRG-US-00246313,2 Semester(s),6.0 IELTS,Masters Degree,['august']
41,Canada,https://www.idp.com/global/Categories/University-of-Saskatchewan/Master-of-Science-in-Toxicology/p/PRG-CA-00103393,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
42,Canada,https://www.idp.com/global/Categories/University-of-Saskatchewan/Master-of-Science-in-Pharmacology/p/PRG-CA-00103435,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
43,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Doctor-of-Philosophy-in-Pharmacology/p/PRG-CA-00103434,4 Year(s),6.5 IELTS,Ph.D.,"['january', 'may', 'september']"
44,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Toxicology/p/PRG-CA-00103662,4 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'july', 'september']"
45,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Liberal-Arts-and-Science-Honours-Pharmacology/p/PRG-AU-00233835,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['feb', 'march', 'august']"
46,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Science-and-Doctor-of-Medicine-Pharmacology/p/PRG-AU-00234602,7 Year(s),7.0 IELTS,Dual Degree,"['feb', 'march']"
47,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Science-Advanced-Honours-Pharmacology/p/PRG-AU-00234634,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['feb', 'march', 'august']"
48,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Science-and-Bachelor-of-Laws-in-Pharmacology/p/PRG-AU-00234846,5 Year(s),7.5 IELTS,Dual Degree,"['feb', 'march', 'august']"
49,United Kingdom,https://www.idp.com/global/Categories/Kingston-University-London/Bachelor-of-Science-in-Pharmacology-Honors-with-Sandwich-Year/p/PRG-UK-00168265,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
50,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Pharmacology-Honours/p/PRG-CA-00087661,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
51,Canada,https://www.idp.com/global/Categories/University-of-British-Columbia/Doctor-of-Philosophy-in-Pharmaceutical-Sciences/p/PRG-CA-00089431,3 Year(s),7.0 IELTS,Ph.D.,['september']
52,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Honours-Bachelor-of-Science-in-Biomedical-Toxicology/p/PRG-CA-00091856,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
53,United Kingdom,https://www.idp.com/global/Categories/Kingston-University-London/Bachelor-of-Science-in-Pharmacology-Honors-with-Sandwich-Year/p/PRG-UK-00168265,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
54,United Kingdom,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/MPhil-PhD-MD-Pharmacology/p/PRG-UK-00208240,3 Year(s),6.0 IELTS,Ph.D.,['december']
55,United Kingdom,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/BSc-Hons-Pharmacology-in-Relation-to-Medicine-Intercalated/p/PRG-UK-00236173,1 Year(s),7.5 IELTS,Bachelor Degree with Honours,['september']
56,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutical-Sciences-Drug-Discovery-and-Development/p/PRG-US-00126182,3 Year(s),7.0 IELTS,Ph.D.,['august']
57,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutical-Sciences-Pharmacokinetics-and-Pharmaceutics/p/PRG-US-00126183,3 Year(s),7.0 IELTS,Ph.D.,['august']
58,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutical-Sciences-Health-and-Pharmaceutical-Outcomes/p/PRG-US-00126184,3 Year(s),7.0 IELTS,Ph.D.,['august']
59,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutics-and-Pharmaceutical-Chemistry/p/PRG-US-00127867,8 Semester(s),6.5 IELTS,Ph.D.,"['january', 'august']"
60,United States,https://www.idp.com/global/Categories/University-of-Nevada%2C-Reno/Doctor-of-Medicine-Doctor-of-Philosophy-Cellular-and-Molecular-Pharmacology-and-Physiology/p/PRG-US-00185217,8 Semester(s),6.5 IELTS,Double Major Degree,"['january', 'august']"
61,United States,https://www.idp.com/global/Categories/Auburn-University---Shorelight/Bachelor-of-Science-in-Pre-Pharmacy/p/PRG-US-00222822,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
62,United States,https://www.idp.com/global/Categories/Columbia-University/Master-of-Science-in-Public-Health-Toxicology/p/PRG-US-00230231,2 Semester(s),7.5 IELTS,Masters Degree,['september']
63,United States,https://www.idp.com/global/Categories/Indiana-University---Purdue-University-Indianapolis/Doctor-of-Philosophy-in-Toxicology/p/PRG-US-00231254,10 Semester(s),7.5 IELTS,Ph.D.,['august']
64,United States,https://www.idp.com/global/Categories/Tulane-University/Master-of-Science-in-Pharmacology/p/PRG-US-00246313,2 Semester(s),6.0 IELTS,Masters Degree,['august']
65,Canada,https://www.idp.com/global/Categories/University-of-Saskatchewan/Master-of-Science-in-Toxicology/p/PRG-CA-00103393,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
66,Canada,https://www.idp.com/global/Categories/University-of-Saskatchewan/Master-of-Science-in-Pharmacology/p/PRG-CA-00103435,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
67,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Doctor-of-Philosophy-in-Pharmacology/p/PRG-CA-00103434,4 Year(s),6.5 IELTS,Ph.D.,"['january', 'may', 'september']"
68,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Toxicology/p/PRG-CA-00103662,4 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'july', 'september']"
69,Canada,https://www.idp.com/global/Categories/McMaster-University/Bachelor-of-Science-in-Biology-and-Pharmacology-Co-op-Honours/p/PRG-CA-00151511,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
70,United Kingdom,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/MScPGDipPGCert-Pharmaceutical-Science-and-Medicinal-Chemistry/p/PRG-UK-00095905,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
71,United Kingdom,https://www.idp.com/global/Categories/King%27s-College-London/BSc-Hons-Pharmacology/p/PRG-UK-00102681,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
72,United Kingdom,https://www.idp.com/global/Categories/University-of-Strathclyde/BSc-Hons-Immunology-and-Pharmacology/p/PRG-UK-00106091,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
73,United Kingdom,https://www.idp.com/global/Categories/University-of-Liverpool/BSc-Hons-Pharmacology/p/PRG-UK-00079752,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
74,United Kingdom,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Pharmacology-Honors/p/PRG-UK-00080617,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
75,Canada,https://www.idp.com/global/Categories/British-Columbia-Institute-of-Technology-%28BCIT%29/Diploma-in-Mechanical-Engineering-Technology-Mechanical-Manufacturing/p/PRG-CA-00216213,2 Year(s),6.5 IELTS,Bachelor Degree,['september']
76,Canada,https://www.idp.com/global/Categories/Queen%27s-University/Master-of-Science-in-Biomedical-and-Molecular-Sciences-Therapeutics-Drug-Development-and-Human-Toxicology/p/PRG-CA-00218420,2 Year(s),7.0 IELTS,Masters Degree,['september']
77,Canada,https://www.idp.com/global/Categories/University-of-Toronto/Master-of-Science-in-Applied-Clinical-Pharmacology/p/PRG-CA-00225682,2 Year(s),7.0 IELTS,Masters Degree,['september']
78,Canada,https://www.idp.com/global/Categories/Dalhousie-University/Doctor-of-Medicine/p/PRG-CA-00251551,4 Year(s),7.0 IELTS,Ph.D.,['january']
79,Canada,https://www.idp.com/global/Categories/University-of-Guelph/Master-of-Science-in-Biomedical-Sciences-Biomedical-Pharmacology-and-Toxicology/p/PRG-CA-00259504,2 Year(s),6.5 IELTS,Masters Degree,"['january', 'may', 'september']"
80,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Transitional-Certificate-Pharmacology/p/PRG-NZ-00218919,1 Year(s),,Foundation,"['january', 'feb', 'march', 'july']"
81,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Doctor-of-Philosophy-Pharmacology/p/PRG-NZ-00219572,3 Year(s),6.5 IELTS,Ph.D.,"['march', 'july']"
82,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Science-Pharmacology/p/PRG-NZ-00219676,3 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'feb', 'march', 'july']"
83,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Graduate-Diploma-in-Science-Pharmacology/p/PRG-NZ-00220151,1 Year(s),6.0 IELTS,Postgraduate Diploma,"['january', 'feb', 'march', 'july']"
84,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-PharmacologyMSC-PHAR-R4MSC/p/PRG-NZ-00242478,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
85,Canada,https://www.idp.com/global/Categories/McMaster-University/Bachelor-of-Science-in-Biology-and-Pharmacology-Co-op-Honours/p/PRG-CA-00151511,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
86,United Kingdom,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/PhDMPhil-Pharmacology/p/PRG-UK-00068732,3 Year(s),6.5 IELTS,Ph.D.,"['feb', 'april', 'september']"
87,United Kingdom,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/BSc-Hons-Pharmacology-with-a-Modern-Language/p/PRG-UK-00068897,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
88,United Kingdom,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/BSc-Hons-Pharmacology-with-IndustrialProfessional-Experience/p/PRG-UK-00068898,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
89,United States,https://www.idp.com/global/Categories/Oregon-State-University---INTO-USA/Doctor-of-Philosophy-in-Pharmaceutical-Sciences/p/PRG-US-00317115,8 Semester(s),6.5 IELTS,Ph.D.,"['january', 'march', 'june', 'september']"
90,United Kingdom,https://www.idp.com/global/Categories/University-of-Reading/BSc-Hons-Pharmacology/p/PRG-UK-00336755,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
91,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Bachelor-of-Science-in-Pharmaceutical-Sciences/p/PRG-US-00341395,4 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
92,New Zealand,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Arts-Bachelor-of-Science-Conjoint-Pharmacology/p/PRG-NZ-00343037,4 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['january', 'feb', 'march', 'july']"
93,New Zealand,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Commerce-Bachelor-of-Science-Conjoint-Pharmacology/p/PRG-NZ-00344401,4 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['january', 'feb', 'march', 'july']"
94,New Zealand,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Engineering-Honours-Bachelor-of-Science-Conjoint-Pharmacology/p/PRG-NZ-00344923,5 Year(s),6.5 IELTS,Dual (Conjoint) Degree,['march']
95,New Zealand,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Nursing-Bachelor-of-Science-Conjoint-Pharmacology/p/PRG-NZ-00345672,4 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['feb', 'march', 'july']"
96,Canada,https://www.idp.com/global/Categories/University-of-British-Columbia/Bachelor-of-Pharmaceutical-Sciences/p/PRG-CA-00348075,4 Year(s),6.5 IELTS,Bachelor Degree,"['may', 'september']"
97,United States,https://www.idp.com/global/Categories/Oregon-State-University---INTO-USA/Doctor-of-Philosophy-in-Pharmaceutical-Sciences/p/PRG-US-00317115,8 Semester(s),6.5 IELTS,Ph.D.,"['january', 'march', 'june', 'september']"
98,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Medical-Science-Molecular-Medicine/p/PRG-US-00317662,3 Semester(s),6.5 IELTS,Masters Degree,['september']
99,United States,https://www.idp.com/global/Categories/Long-Island-University%2C-Brooklyn-%3F-StudyGroup/Master-of-Science-in-Accounting/p/PRG-US-00322354,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
100,United States,https://www.idp.com/global/Categories/Long-Island-University%2C-Brooklyn-%3F-StudyGroup/Master-of-Science-in-Pharmaceutics-Cosmetic-Science/p/PRG-US-00322393,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
101,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Honours-Bachelor-of-Science-in-Biomedical-Toxicology-Specialist/p/PRG-CA-00322675,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['january', 'september']"
102,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Biomedical-Toxicology/p/PRG-CA-00325147,6 Semester(s),6.5 IELTS,Bachelor Degree,['september']
103,Canada,https://www.idp.com/global/Categories/University-of-Guelph/Bachelor-of-Science-in-Biomedical-Toxicology-Co-Op/p/PRG-CA-00325164,6 Semester(s),6.5 IELTS,Bachelor Degree,['september']
104,Australia,https://www.idp.com/global/Categories/UNSW-Global-Pty-Ltd-Foundation-Year/Diploma-in-Science-Pharmacology/p/PRG-AU-00329729,12 Month(s),,Diploma,"['january', 'may', 'august']"
105,Canada,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Doctor-of-Philosophy-in-Pharmacology-Environmental-Health-Sciences/p/PRG-CA-00286419,3 Year(s),6.5 IELTS,Ph.D.,"['january', 'september']"
106,Canada,https://www.idp.com/global/Categories/University-of-Guelph/Bachelor-of-Science-in-Biomedical-Toxicology-Honours-Co-Op/p/PRG-CA-00286704,8 Semester(s),6.5 IELTS,Bachelor Degree with Honours,['september']
107,United States,https://www.idp.com/global/Categories/Western-Washington-University---International-Study-Center-%28StudyGroup%29/Bachelor-of-Science-in-Environmental-Science-Toxicology/p/PRG-US-00294055,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'march', 'september']"
108,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Pharmacology/p/PRG-US-00294056,3 Semester(s),6.5 IELTS,Masters Degree,['august']
109,United States,https://www.idp.com/global/Categories/University-of-Utah/Doctor-of-Philosophy-in-Analytical-and-Forensic-Toxicology/p/PRG-US-00297442,8 Semester(s),6.5 IELTS,Ph.D.,['august']
110,United States,https://www.idp.com/global/Categories/University-of-Utah/Doctor-of-Philosophy-in-Analytical-and-Forensic-Toxicology/p/PRG-US-00297442,8 Semester(s),6.5 IELTS,Ph.D.,['august']
111,Australia,https://www.idp.com/global/Categories/University-of-South-Australia/Masters-by-Research-in-Pharmacology/p/PRG-AU-00301010,2 Year(s),7.0 IELTS,Masters Degree (Research),"['january', 'april', 'july', 'september']"
112,Ireland,https://www.idp.com/global/Categories/National-University-of-Ireland%2C-Galway/MSc-Neuropharmacology/p/PRG-IE-00304485,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
113,Ireland,https://www.idp.com/global/Categories/Dublin-Institute-of-Technology/Bachelor-of-Science-in-Pharmaceutical-Science-Hons-Level-8/p/PRG-IE-00357456,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
114,Ireland,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Pharmaceutical-Quality-Assurance-and-Biotechnology/p/PRG-IE-00357683,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
115,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Biology-Pharmacology-and-Toxicology/p/PRG-US-00305492,4 Year(s),,Bachelor Degree,"['january', 'august']"
116,United States,https://www.idp.com/global/Categories/Northeastern-University---Kaplan-International/Master-of-Science-in-Pharmacology/p/PRG-US-00311538,21 Month(s),7.5 IELTS,Masters Degree,['august']
117,United States,https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Master-of-Science-in-Pharmaceutical-Sciences-Interdisciplinary/p/PRG-US-00311536,21 Month(s),7.5 IELTS,Masters Degree,"['january', 'august']"
118,United States,https://www.idp.com/global/Categories/Northeastern-University---Kaplan-International/Global-Pathways-for-MS-Pharmaceutical-Sciences/p/PRG-US-00311575,4 Month(s),,Foundation for Postgraduate,"['january', 'may', 'august']"
119,United States,https://www.idp.com/global/Categories/Northeastern-University---Kaplan-International/Global-Pathways-for-MS-Pharmaceutical-Sciences/p/PRG-US-00311587,8 Month(s),,Foundation for Postgraduate,"['january', 'may', 'august']"
120,Ireland,https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Pharmaceutical-Quality-Assurance-and-Biotechnology/p/PRG-IE-00357683,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
121,United Kingdom,https://www.idp.com/global/Categories/University-of-Huddersfield/BSc-Hons-Pharmacology-with-Research-Placement/p/PRG-UK-00372477,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
122,United States,https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Master-of-Science-in-Pharmaceutical-Sciences-Medicinal-Chemistry/p/PRG-US-00372785,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'may', 'august']"
123,United States,https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Master-of-Science-in-Pharmaceutical-Sciences-Pharmacology/p/PRG-US-00372787,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'may', 'august']"
124,United States,https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Master-of-Science-in-Pharmaceutical-Sciences-Pharmacognosy/p/PRG-US-00372786,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'may', 'august']"
125,United States,https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Master-of-Science-in-Pharmaceutical-Sciences-Pharmacy-Administration/p/PRG-US-00372790,3 Semester(s),6.0 IELTS,Masters Degree,"['january', 'may', 'august']"
126,United Kingdom,https://www.idp.com/global/Categories/King%27s-College-London/Joint-PhD-University-of-Sao-Paulo-Pharmaceutical-Discovery-Development-and-Use/p/PRG-UK-00372939,4 Year(s),6.5 IELTS,Ph.D.,"['feb', 'october']"
