,area of study,course_name,university_name,course_fee,course_link
11,pharmacy,Master of Science in Pharmacology,Massachusetts College of Pharmacy and Health Sciences,"USD 37,050",https://www.idp.com/global/Categories/Massachusetts-College-of-Pharmacy-and-Health-Sciences/Master-of-Science-in-Pharmacology/p/PRG-US-00193007
12,pharmacy,Master of Science in Pharmaceutics - Cosmetic Science,Long Island University - Brooklyn,"USD 48,708",https://www.idp.com/global/Categories/Long-Island-University---Brooklyn/Master-of-Science-in-Pharmaceutics-Cosmetic-Science/p/PRG-US-00220557
13,pharmacy,Master of Science in Pharmaceutical Sciences - Thesis,University of Pittsburgh,"USD 58,856",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Pharmaceutical-Sciences-Thesis/p/PRG-US-00054404
14,pharmacy,Doctor of Philosophy in Pharmaceutical Sciences,St. John's University,"USD 90,300",https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutical-Sciences/p/PRG-US-00033564
15,pharmacy,Master of Science in Pharmacy and Pharmaceutical Sciences (Thesis-based),University of Alberta,"CAD 17,400",https://www.idp.com/global/Categories/University-of-Alberta/Master-of-Science-in-Pharmacy-and-Pharmaceutical-Sciences-Thesis-based/p/PRG-CA-00160150
16,pharmacy,Bachelor of Science - Pharmacology,The University of Western Australia,"AUD 120,300",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Science-Pharmacology/p/PRG-AU-00160020
17,pharmacy,Bachelor of Medical Bioscience - Pharmacology,Monash University Malaysia,"MYR 153,405",https://www.idp.com/global/Categories/Monash-University-Malaysia/Bachelor-of-Medical-Bioscience-Pharmacology/p/PRG-AU-00368939
18,pharmacy,MSc Pharmacology and Biotechnology,Sheffield Hallam University,"GBP 14,460",https://www.idp.com/global/Categories/Sheffield-Hallam-University/MSc-Pharmacology-and-Biotechnology/p/PRG-UK-00083277
19,pharmacy,Clinical Pharmacology MSc,University of Aberdeen,"GBP 23,500",https://www.idp.com/global/Categories/University-of-Aberdeen/Clinical-Pharmacology-MSc/p/PRG-UK-00094198
20,pharmacy,MSc/PGDip/PGCert Analytical and Pharmaceutical Science,Loughborough University,"GBP 25,450",https://www.idp.com/global/Categories/Loughborough-University/MScPGDipPGCert-Analytical-and-Pharmaceutical-Science/p/PRG-UK-00095927
21,pharmacy,MRes Pharmacology and Biotechnology,Sheffield Hallam University,"GBP 13,905",https://www.idp.com/global/Categories/Sheffield-Hallam-University/MRes-Pharmacology-and-Biotechnology/p/PRG-UK-00305947
22,pharmacy,Bachelor of Science in Pharmacology with Business (Honors) with Foundation...,Kingston University London,"GBP 60,000",https://www.idp.com/global/Categories/Kingston-University-London/Bachelor-of-Science-in-Pharmacology-with-Business-Honors-with-Foundation-Year/p/PRG-UK-00206673
23,pharmacy,Ontario College Advanced Diploma in Chemical Laboratory Technology - Pharm...,Seneca College,"CAD 45,927",https://www.idp.com/global/Categories/Seneca-College/Ontario-College-Advanced-Diploma-in-Chemical-Laboratory-Technology-Pharmaceutical/p/PRG-CA-00071593
24,pharmacy,MSc Clinical Pharmacology,King's College London,"GBP 27,900",https://www.idp.com/global/Categories/King%27s-College-London/MSc-Clinical-Pharmacology/p/PRG-UK-00112048
25,pharmacy,Bachelor of Science Hons (Pharmacology and Drug Discovery with Foundation ...,University of East Anglia,"GBP 86,800",https://www.idp.com/global/Categories/University-of-East-Anglia/Bachelor-of-Science-Hons-Pharmacology-and-Drug-Discovery-with-Foundation-Year/p/PRG-UK-00305018
26,pharmacy,Master of Science in Pharmaceutical Sciences,Dalhousie University,"CAD 42,597",https://www.idp.com/global/Categories/Dalhousie-University/Master-of-Science-in-Pharmaceutical-Sciences/p/PRG-CA-00099657
27,pharmacy,MSc Pharmacology,King's College London,"GBP 27,900",https://www.idp.com/global/Categories/King%27s-College-London/MSc-Pharmacology/p/PRG-UK-00097894
28,pharmacy,Bachelor of Science in Chemistry - Chemical Toxicology (Honours),Carleton University,"CAD 112,730",https://www.idp.com/global/Categories/Carleton-University/Bachelor-of-Science-in-Chemistry-Chemical-Toxicology-Honours/p/PRG-CA-00357134
29,pharmacy,Drug Toxicology and Safety Pharmacology MSc,University of Bradford,"GBP 20,885",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Drug-Toxicology-and-Safety-Pharmacology-MSc/p/PRG-UK-00075762
30,pharmacy,Ontario Graduate Certificate in Regulatory Affairs,Humber Institute of Technology & Advanced Learning,"CAD 24,910",https://www.idp.com/global/Categories/Humber-Institute-of-Technology-%26-Advanced-Learning/Ontario-Graduate-Certificate-in-Regulatory-Affairs/p/PRG-CA-00150518
31,pharmacy,BSc (Hons) Medical Pharmacology,Swansea University,"GBP 57,150",https://www.idp.com/global/Categories/Swansea-University/BSc-Hons-Medical-Pharmacology/p/PRG-UK-00310230
32,pharmacy,BSc (Hons) Pharmacology,Coventry University,"GBP 48,900",https://www.idp.com/global/Categories/Coventry-University/BSc-Hons-Pharmacology/p/PRG-UK-00341386
33,pharmacy,BSc (Hons) Pharmacology (Study Abroad or Work Placement),Coventry University,"GBP 65,200",https://www.idp.com/global/Categories/Coventry-University/BSc-Hons-Pharmacology-Study-Abroad-or-Work-Placement/p/PRG-UK-00375241
34,pharmacy,Bachelor of Science (Honours) in Pharmacology,Monash University,"AUD 43,500",https://www.idp.com/global/Categories/Monash-University/Bachelor-of-Science-Honours-in-Pharmacology/p/PRG-AU-00286516
35,pharmacy,Bachelor of Biomedical Science-Pharmacology,The University of Western Australia,"AUD 120,300",https://www.idp.com/global/Categories/The-University-of-Western-Australia/Bachelor-of-Biomedical-Science-Pharmacology/p/PRG-AU-00255275
36,pharmacy,Doctor of Philosophy in Physiology and Pharmacology,The University of New South Wales,"AUD 149,040",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Doctor-of-Philosophy-in-Physiology-and-Pharmacology/p/PRG-AU-00064413
37,pharmacy,Bachelor of Science in Pre-Pharmacy,Auburn University - Shorelight,"USD 120,960",https://www.idp.com/global/Categories/Auburn-University---Shorelight/Bachelor-of-Science-in-Pre-Pharmacy/p/PRG-US-00222822
38,pharmacy,Master of Science in Public Health: Toxicology,Columbia University,"USD 40,980",https://www.idp.com/global/Categories/Columbia-University/Master-of-Science-in-Public-Health-Toxicology/p/PRG-US-00230231
39,pharmacy,Doctor of Philosophy in Toxicology,Indiana University - Purdue University Indianapolis,"USD 152,027",https://www.idp.com/global/Categories/Indiana-University---Purdue-University-Indianapolis/Doctor-of-Philosophy-in-Toxicology/p/PRG-US-00231254
40,pharmacy,Master of Science in Pharmacology,Tulane University,,https://www.idp.com/global/Categories/Tulane-University/Master-of-Science-in-Pharmacology/p/PRG-US-00246313
41,pharmacy,Master of Science in Toxicology,University of Saskatchewan,"CAD 13,462",https://www.idp.com/global/Categories/University-of-Saskatchewan/Master-of-Science-in-Toxicology/p/PRG-CA-00103393
42,pharmacy,Master of Science in Pharmacology,University of Saskatchewan,"CAD 13,462",https://www.idp.com/global/Categories/University-of-Saskatchewan/Master-of-Science-in-Pharmacology/p/PRG-CA-00103435
43,pharmacy,Doctor of Philosophy in Pharmacology,University of Saskatchewan,"CAD 26,923",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Doctor-of-Philosophy-in-Pharmacology/p/PRG-CA-00103434
44,pharmacy,Bachelor of Science in Toxicology,University of Saskatchewan,"CAD 73,765",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Toxicology/p/PRG-CA-00103662
45,pharmacy,Bachelor of Liberal Arts and Science (Honours) - Pharmacology,The University of Sydney,"AUD 46,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Liberal-Arts-and-Science-Honours-Pharmacology/p/PRG-AU-00233835
46,pharmacy,Bachelor of Science and Doctor of Medicine - Pharmacology,The University of Sydney,"AUD 588,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Science-and-Doctor-of-Medicine-Pharmacology/p/PRG-AU-00234602
47,pharmacy,Bachelor of Science (Advanced) (Honours) - Pharmacology,The University of Sydney,"AUD 50,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Science-Advanced-Honours-Pharmacology/p/PRG-AU-00234634
48,pharmacy,Bachelor of Science and Bachelor of Laws in Pharmacology,The University of Sydney,"AUD 230,000",https://www.idp.com/global/Categories/The-University-of-Sydney/Bachelor-of-Science-and-Bachelor-of-Laws-in-Pharmacology/p/PRG-AU-00234846
49,pharmacy,Bachelor of Science in Pharmacology (Honors) with Sandwich Year,Kingston University London,"GBP 60,000",https://www.idp.com/global/Categories/Kingston-University-London/Bachelor-of-Science-in-Pharmacology-Honors-with-Sandwich-Year/p/PRG-UK-00168265
50,pharmacy,Bachelor of Science in Pharmacology (Honours),McGill University,"CAD 182,626",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Pharmacology-Honours/p/PRG-CA-00087661
51,pharmacy,Doctor of Philosophy in Pharmaceutical Sciences,University of British Columbia,"CAD 26,857",https://www.idp.com/global/Categories/University-of-British-Columbia/Doctor-of-Philosophy-in-Pharmaceutical-Sciences/p/PRG-CA-00089431
52,pharmacy,Honours Bachelor of Science in Biomedical Toxicology,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Honours-Bachelor-of-Science-in-Biomedical-Toxicology/p/PRG-CA-00091856
53,pharmacy,Bachelor of Science in Pharmacology (Honors) with Sandwich Year,Kingston University London,"GBP 60,000",https://www.idp.com/global/Categories/Kingston-University-London/Bachelor-of-Science-in-Pharmacology-Honors-with-Sandwich-Year/p/PRG-UK-00168265
54,pharmacy,MPhil / PhD / MD Pharmacology,University of Liverpool,"GBP 70,950",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/MPhil-PhD-MD-Pharmacology/p/PRG-UK-00208240
55,pharmacy,BSc (Hons) Pharmacology in Relation to Medicine [Intercalated],University of Leeds,"GBP 23,750",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/BSc-Hons-Pharmacology-in-Relation-to-Medicine-Intercalated/p/PRG-UK-00236173
56,pharmacy,Doctor of Philosophy in Pharmaceutical Sciences - Drug Discovery and Devel...,University of Arizona,"USD 78,400",https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutical-Sciences-Drug-Discovery-and-Development/p/PRG-US-00126182
57,pharmacy,Doctor of Philosophy in Pharmaceutical Sciences - Pharmacokinetics and Pha...,University of Arizona,"USD 78,400",https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutical-Sciences-Pharmacokinetics-and-Pharmaceutics/p/PRG-US-00126183
58,pharmacy,Doctor of Philosophy in Pharmaceutical Sciences - Health and Pharmaceutica...,University of Arizona,"USD 78,400",https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutical-Sciences-Health-and-Pharmaceutical-Outcomes/p/PRG-US-00126184
59,pharmacy,Doctor of Philosophy in Pharmaceutics and Pharmaceutical Chemistry,University of Utah,"USD 103,855",https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Doctor-of-Philosophy-in-Pharmaceutics-and-Pharmaceutical-Chemistry/p/PRG-US-00127867
60,pharmacy,Doctor of Medicine / Doctor of Philosophy - Cellular and Molecular Pharmac...,"University of Nevada, Reno","USD 62,612",https://www.idp.com/global/Categories/University-of-Nevada%2C-Reno/Doctor-of-Medicine-Doctor-of-Philosophy-Cellular-and-Molecular-Pharmacology-and-Physiology/p/PRG-US-00185217
61,pharmacy,Bachelor of Science in Pre-Pharmacy,Auburn University - Shorelight,"USD 120,960",https://www.idp.com/global/Categories/Auburn-University---Shorelight/Bachelor-of-Science-in-Pre-Pharmacy/p/PRG-US-00222822
62,pharmacy,Master of Science in Public Health: Toxicology,Columbia University,"USD 40,980",https://www.idp.com/global/Categories/Columbia-University/Master-of-Science-in-Public-Health-Toxicology/p/PRG-US-00230231
63,pharmacy,Doctor of Philosophy in Toxicology,Indiana University - Purdue University Indianapolis,"USD 152,027",https://www.idp.com/global/Categories/Indiana-University---Purdue-University-Indianapolis/Doctor-of-Philosophy-in-Toxicology/p/PRG-US-00231254
64,pharmacy,Master of Science in Pharmacology,Tulane University,,https://www.idp.com/global/Categories/Tulane-University/Master-of-Science-in-Pharmacology/p/PRG-US-00246313
65,pharmacy,Master of Science in Toxicology,University of Saskatchewan,"CAD 13,462",https://www.idp.com/global/Categories/University-of-Saskatchewan/Master-of-Science-in-Toxicology/p/PRG-CA-00103393
66,pharmacy,Master of Science in Pharmacology,University of Saskatchewan,"CAD 13,462",https://www.idp.com/global/Categories/University-of-Saskatchewan/Master-of-Science-in-Pharmacology/p/PRG-CA-00103435
67,pharmacy,Doctor of Philosophy in Pharmacology,University of Saskatchewan,"CAD 26,923",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Doctor-of-Philosophy-in-Pharmacology/p/PRG-CA-00103434
68,pharmacy,Bachelor of Science in Toxicology,University of Saskatchewan,"CAD 73,765",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Toxicology/p/PRG-CA-00103662
69,pharmacy,Bachelor of Science in Biology and Pharmacology Co-op (Honours),McMaster University,"CAD 142,534",https://www.idp.com/global/Categories/McMaster-University/Bachelor-of-Science-in-Biology-and-Pharmacology-Co-op-Honours/p/PRG-CA-00151511
70,pharmacy,MSc/PGDip/PGCert Pharmaceutical Science and Medicinal Chemistry,Loughborough University,"GBP 25,450",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/MScPGDipPGCert-Pharmaceutical-Science-and-Medicinal-Chemistry/p/PRG-UK-00095905
71,pharmacy,BSc (Hons) Pharmacology,King's College London,"GBP 84,150",https://www.idp.com/global/Categories/King%27s-College-London/BSc-Hons-Pharmacology/p/PRG-UK-00102681
72,pharmacy,BSc (Hons) Immunology and Pharmacology,University of Strathclyde,"GBP 79,000",https://www.idp.com/global/Categories/University-of-Strathclyde/BSc-Hons-Immunology-and-Pharmacology/p/PRG-UK-00106091
73,pharmacy,BSc (Hons) Pharmacology,University of Liverpool,"GBP 67,200",https://www.idp.com/global/Categories/University-of-Liverpool/BSc-Hons-Pharmacology/p/PRG-UK-00079752
74,pharmacy,Bachelor of Science in Pharmacology (Honors),Kingston University London,"GBP 45,000",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Pharmacology-Honors/p/PRG-UK-00080617
75,pharmacy,Diploma in Mechanical Engineering Technology - Mechanical Manufacturing,British Columbia Institute of Technology (BCIT),"CAD 38,392",https://www.idp.com/global/Categories/British-Columbia-Institute-of-Technology-%28BCIT%29/Diploma-in-Mechanical-Engineering-Technology-Mechanical-Manufacturing/p/PRG-CA-00216213
76,pharmacy,"Master of Science in Biomedical and Molecular Sciences - Therapeutics, Dru...",Queen's University,"CAD 25,855",https://www.idp.com/global/Categories/Queen%27s-University/Master-of-Science-in-Biomedical-and-Molecular-Sciences-Therapeutics-Drug-Development-and-Human-Toxicology/p/PRG-CA-00218420
77,pharmacy,Master of Science in Applied Clinical Pharmacology,University of Toronto,"CAD 53,217",https://www.idp.com/global/Categories/University-of-Toronto/Master-of-Science-in-Applied-Clinical-Pharmacology/p/PRG-CA-00225682
78,pharmacy,Doctor of Medicine,Dalhousie University,"CAD 140,026",https://www.idp.com/global/Categories/Dalhousie-University/Doctor-of-Medicine/p/PRG-CA-00251551
79,pharmacy,Master of Science in Biomedical Sciences - Biomedical Pharmacology and Tox...,University of Guelph,"CAD 41,025",https://www.idp.com/global/Categories/University-of-Guelph/Master-of-Science-in-Biomedical-Sciences-Biomedical-Pharmacology-and-Toxicology/p/PRG-CA-00259504
80,pharmacy,Transitional Certificate-(Pharmacology),The University of Auckland,"NZD 33,688",https://www.idp.com/global/Categories/The-University-of-Auckland/Transitional-Certificate-Pharmacology/p/PRG-NZ-00218919
81,pharmacy,Doctor of Philosophy - Pharmacology,The University of Auckland,"NZD 21,989",https://www.idp.com/global/Categories/The-University-of-Auckland/Doctor-of-Philosophy-Pharmacology/p/PRG-NZ-00219572
82,pharmacy,Bachelor of Science - Pharmacology,The University of Auckland,"NZD 113,685",https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Science-Pharmacology/p/PRG-NZ-00219676
83,pharmacy,Graduate Diploma in Science - Pharmacology,The University of Auckland,"NZD 37,895",https://www.idp.com/global/Categories/The-University-of-Auckland/Graduate-Diploma-in-Science-Pharmacology/p/PRG-NZ-00220151
84,pharmacy,Master of Science - Pharmacology(MSC-PHAR-R4MSC),The University of Auckland,"NZD 44,310",https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-PharmacologyMSC-PHAR-R4MSC/p/PRG-NZ-00242478
85,pharmacy,Bachelor of Science in Biology and Pharmacology Co-op (Honours),McMaster University,"CAD 142,534",https://www.idp.com/global/Categories/McMaster-University/Bachelor-of-Science-in-Biology-and-Pharmacology-Co-op-Honours/p/PRG-CA-00151511
86,pharmacy,PhD/MPhil Pharmacology,University of Manchester,"GBP 72,000",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/PhDMPhil-Pharmacology/p/PRG-UK-00068732
87,pharmacy,BSc (Hons) Pharmacology with a Modern Language,University of Manchester,"GBP 96,000",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/BSc-Hons-Pharmacology-with-a-Modern-Language/p/PRG-UK-00068897
88,pharmacy,BSc (Hons) Pharmacology with Industrial/Professional Experience,University of Manchester,"GBP 96,000",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/BSc-Hons-Pharmacology-with-IndustrialProfessional-Experience/p/PRG-UK-00068898
89,pharmacy,Doctor of Philosophy in Pharmaceutical Sciences,Oregon State University - INTO USA,"USD 112,796",https://www.idp.com/global/Categories/Oregon-State-University---INTO-USA/Doctor-of-Philosophy-in-Pharmaceutical-Sciences/p/PRG-US-00317115
90,pharmacy,BSc (Hons) Pharmacology,University of Reading,"GBP 59,445",https://www.idp.com/global/Categories/University-of-Reading/BSc-Hons-Pharmacology/p/PRG-UK-00336755
91,pharmacy,Bachelor of Science in Pharmaceutical Sciences,University of Arizona,"USD 146,400",https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Bachelor-of-Science-in-Pharmaceutical-Sciences/p/PRG-US-00341395
92,pharmacy,Bachelor of Arts / Bachelor of Science Conjoint - Pharmacology,The University of Auckland,"NZD 170,528",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Arts-Bachelor-of-Science-Conjoint-Pharmacology/p/PRG-NZ-00343037
93,pharmacy,Bachelor of Commerce / Bachelor of Science Conjoint - Pharmacology,The University of Auckland,"NZD 170,528",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Commerce-Bachelor-of-Science-Conjoint-Pharmacology/p/PRG-NZ-00344401
94,pharmacy,Bachelor of Engineering (Honours) / Bachelor of Science Conjoint - Pharmac...,The University of Auckland,"NZD 261,855",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Engineering-Honours-Bachelor-of-Science-Conjoint-Pharmacology/p/PRG-NZ-00344923
95,pharmacy,Bachelor of Nursing / Bachelor of Science Conjoint - Pharmacology,The University of Auckland,"NZD 154,624",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Nursing-Bachelor-of-Science-Conjoint-Pharmacology/p/PRG-NZ-00345672
96,pharmacy,Bachelor of Pharmaceutical Sciences,University of British Columbia,"CAD 163,061",https://www.idp.com/global/Categories/University-of-British-Columbia/Bachelor-of-Pharmaceutical-Sciences/p/PRG-CA-00348075
97,pharmacy,Doctor of Philosophy in Pharmaceutical Sciences,Oregon State University - INTO USA,"USD 112,796",https://www.idp.com/global/Categories/Oregon-State-University---INTO-USA/Doctor-of-Philosophy-in-Pharmaceutical-Sciences/p/PRG-US-00317115
98,pharmacy,Master of Science in Medical Science - Molecular Medicine,University of South Florida - INTO USA,"USD 23,796",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Medical-Science-Molecular-Medicine/p/PRG-US-00317662
99,pharmacy,Master of Science in Accounting,"Long Island University, Brooklyn ? StudyGroup","USD 45,864",https://www.idp.com/global/Categories/Long-Island-University%2C-Brooklyn-%3F-StudyGroup/Master-of-Science-in-Accounting/p/PRG-US-00322354
100,pharmacy,Master of Science in Pharmaceutics - Cosmetic Science,"Long Island University, Brooklyn ? StudyGroup","USD 42,042",https://www.idp.com/global/Categories/Long-Island-University%2C-Brooklyn-%3F-StudyGroup/Master-of-Science-in-Pharmaceutics-Cosmetic-Science/p/PRG-US-00322393
101,pharmacy,Honours Bachelor of Science in Biomedical Toxicology Specialist,University of Toronto,"CAD 228,080",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Honours-Bachelor-of-Science-in-Biomedical-Toxicology-Specialist/p/PRG-CA-00322675
102,pharmacy,Bachelor of Science in Biomedical Toxicology,University of Guelph,"CAD 80,190",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Biomedical-Toxicology/p/PRG-CA-00325147
103,pharmacy,Bachelor of Science in Biomedical Toxicology (Co-Op),University of Guelph,"CAD 80,190",https://www.idp.com/global/Categories/University-of-Guelph/Bachelor-of-Science-in-Biomedical-Toxicology-Co-Op/p/PRG-CA-00325164
104,pharmacy,Diploma in Science - Pharmacology,UNSW Global Pty Ltd Foundation Year,"AUD 38,400",https://www.idp.com/global/Categories/UNSW-Global-Pty-Ltd-Foundation-Year/Diploma-in-Science-Pharmacology/p/PRG-AU-00329729
105,pharmacy,Doctor of Philosophy in Pharmacology - Environmental Health Sciences,McGill University,"CAD 48,366",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Doctor-of-Philosophy-in-Pharmacology-Environmental-Health-Sciences/p/PRG-CA-00286419
106,pharmacy,Bachelor of Science in Biomedical Toxicology (Honours) (Co-Op),University of Guelph,"CAD 106,920",https://www.idp.com/global/Categories/University-of-Guelph/Bachelor-of-Science-in-Biomedical-Toxicology-Honours-Co-Op/p/PRG-CA-00286704
107,pharmacy,Bachelor of Science in Environmental Science - Toxicology,Western Washington University - International Study Center (StudyGroup),"USD 93,852",https://www.idp.com/global/Categories/Western-Washington-University---International-Study-Center-%28StudyGroup%29/Bachelor-of-Science-in-Environmental-Science-Toxicology/p/PRG-US-00294055
108,pharmacy,Master of Science in Pharmacology,University of Vermont - International Study Center (StudyGroup),"USD 46,440",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Pharmacology/p/PRG-US-00294056
109,pharmacy,Doctor of Philosophy in Analytical and Forensic Toxicology,University of Utah,"USD 103,855",https://www.idp.com/global/Categories/University-of-Utah/Doctor-of-Philosophy-in-Analytical-and-Forensic-Toxicology/p/PRG-US-00297442
110,pharmacy,Doctor of Philosophy in Analytical and Forensic Toxicology,University of Utah,"USD 103,855",https://www.idp.com/global/Categories/University-of-Utah/Doctor-of-Philosophy-in-Analytical-and-Forensic-Toxicology/p/PRG-US-00297442
111,pharmacy,Masters by Research in Pharmacology,University of South Australia,"AUD 75,400",https://www.idp.com/global/Categories/University-of-South-Australia/Masters-by-Research-in-Pharmacology/p/PRG-AU-00301010
112,pharmacy,MSc (Neuropharmacology),"National University of Ireland, Galway","EUR 23,750",https://www.idp.com/global/Categories/National-University-of-Ireland%2C-Galway/MSc-Neuropharmacology/p/PRG-IE-00304485
113,pharmacy,Bachelor of Science in Pharmaceutical Science (Hons) Level 8,Dublin Institute of Technology,"EUR 54,000",https://www.idp.com/global/Categories/Dublin-Institute-of-Technology/Bachelor-of-Science-in-Pharmaceutical-Science-Hons-Level-8/p/PRG-IE-00357456
114,pharmacy,Master of Science in Pharmaceutical Quality Assurance and Biotechnology,Dublin Institute of Technology,"EUR 21,750",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Master-of-Science-in-Pharmaceutical-Quality-Assurance-and-Biotechnology/p/PRG-IE-00357683
115,pharmacy,Bachelor of Science in Biology - Pharmacology and Toxicology,Arizona State University - Kaplan International,"USD 124,800",https://www.idp.com/global/Categories/All-Pharmacy/Pharmacology/Bachelor-of-Science-in-Biology-Pharmacology-and-Toxicology/p/PRG-US-00305492
116,pharmacy,Master of Science in Pharmacology,Northeastern University - Kaplan International,"USD 51,500",https://www.idp.com/global/Categories/Northeastern-University---Kaplan-International/Master-of-Science-in-Pharmacology/p/PRG-US-00311538
117,pharmacy,Master of Science in Pharmaceutical Sciences - Interdisciplinary,Northeastern University - Kaplan International,"USD 51,500",https://www.idp.com/global/Categories/All-Pharmacy/Pharmaceutical-Science/Master-of-Science-in-Pharmaceutical-Sciences-Interdisciplinary/p/PRG-US-00311536
118,pharmacy,Global Pathways for MS Pharmaceutical Sciences,Northeastern University - Kaplan International,"USD 15,200",https://www.idp.com/global/Categories/Northeastern-University---Kaplan-International/Global-Pathways-for-MS-Pharmaceutical-Sciences/p/PRG-US-00311575
119,pharmacy,Global Pathways for MS Pharmaceutical Sciences,Northeastern University - Kaplan International,"USD 26,075",https://www.idp.com/global/Categories/Northeastern-University---Kaplan-International/Global-Pathways-for-MS-Pharmaceutical-Sciences/p/PRG-US-00311587
