,location,course_link,duration,entry_score,course_qualification,intakes
36,New Zealand,https://www.idp.com/global/Categories/Lincoln-University/Master-of-Commerce-Agricultural/p/PRG-NZ-00074776,1 Year(s),6.5 IELTS,Masters Degree (Research),"['feb', 'july']"
37,Australia,https://www.idp.com/global/Categories/Curtin-University/Master-of-Science-Food-Science-and-Technology/p/PRG-AU-00060719,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
38,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Master-of-Applied-Science-Consumer-Food-Science/p/PRG-NZ-00102875,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
39,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Postgraduate-Diploma-in-Science-Food-Science/p/PRG-NZ-00103175,1 Year(s),6.5 IELTS,Postgraduate Diploma,['feb']
40,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Biotechnology/p/PRG-AU-00120231,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
41,Australia,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Biotechnology/p/PRG-AU-00058901,1 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
42,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Plant-Sciences/Master-of-Science-in-Plant-Sciences/p/PRG-US-00013799,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
43,United States,https://www.idp.com/global/Categories/University-of-Idaho/Master-of-Science-in-Animal-Science/p/PRG-US-00023542,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
44,United States,https://www.idp.com/global/Categories/California-State-University%2C-Fresno/Master-of-Science-in-Plant-Science/p/PRG-US-00051283,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
45,Australia,https://www.idp.com/global/Categories/The-University-of-Sydney/Master-of-Agriculture-and-Environment/p/PRG-AU-00158033,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'march', 'august']"
46,Australia,https://www.idp.com/global/Categories/Curtin-University/Bachelor-of-Science-Nutrition-and-Food-Science/p/PRG-AU-00062918,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
47,Australia,https://www.idp.com/global/Categories/RMIT-University/Master-of-Biotechnology-Food-Science/p/PRG-AU-00116691,2 Year(s),6.5 IELTS,Masters Degree (Coursework),['july']
48,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-Agricultural-Economics/p/PRG-AU-00162979,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
49,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-Integrated-Pest-Management/p/PRG-AU-00374515,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
50,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-72510/p/PRG-AU-00374513,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
51,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-Agribusiness/p/PRG-AU-00374514,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
52,Canada,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Food-Science-MFS/p/PRG-CA-00089451,1 Year(s),6.5 IELTS,Masters Degree,['september']
53,United Kingdom,https://www.idp.com/global/Categories/Agriculture-Sciences/Fisheries-studies/MSc-in-Marine-Environmental-Management/p/PRG-UK-00322127,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
54,United Kingdom,https://www.idp.com/global/Categories/Agriculture-Sciences/Fisheries-studies/MSc-in-Marine-Environmental-Management-Fisheries/p/PRG-UK-00322128,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
55,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Agricultural-Science-Agronomy/p/PRG-AU-00109897,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
56,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Agricultural-Science-Horticulture/p/PRG-AU-00115722,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
57,Australia,https://www.idp.com/global/Categories/Agriculture-Sciences/Master-of-Agricultural-Science-Undeclared/p/PRG-AU-00273188,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
58,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Master-of-Biotechnology-Advanced/p/PRG-AU-00116850,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
59,United Kingdom,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Biotechnology-and-Management-MScPgDip/p/PRG-UK-00204076,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
60,Australia,https://www.idp.com/global/Categories/The-University-of-Western-Australia/Master-of-Agricultural-Science-Soil-Science-and-Plant-Nutrition/p/PRG-AU-00162982,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july']"
61,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Animal-Science-Production-Animal-Science/p/PRG-AU-00115727,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
62,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Biotechnology/p/PRG-UK-00229124,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
63,Australia,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Nutrition-and-Food-Sciences/p/PRG-AU-00063002,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march']"
64,New Zealand,https://www.idp.com/global/Categories/Agriculture-Sciences/Forestry-Studies/Bachelor-of-Forestry-Science/p/PRG-NZ-00100856,4 Year(s),6.0 IELTS,Bachelor Degree,['feb']
65,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Science-Agricultural-Science/p/PRG-NZ-00182984,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'july']"
66,New Zealand,https://www.idp.com/global/Categories/AUT/Bachelor-of-Science-Food-Science/p/PRG-NZ-00192247,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
67,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Postgraduate-Diploma-in-Applied-Science-Molecular-Biotechnology/p/PRG-NZ-00198686,1 Year(s),6.5 IELTS,Postgraduate Diploma,['feb']
68,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Science-Honours-Food-Science/p/PRG-NZ-00208676,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['feb', 'march', 'july']"
69,New Zealand,https://www.idp.com/global/Categories/Lincoln-University/Bachelor-of-Agricultural-Science-with-Honours/p/PRG-NZ-00330494,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['feb', 'july', 'november']"
70,New Zealand,https://www.idp.com/global/Categories/Lincoln-University/Bachelor-of-Agricultural-Science-with-Honours/p/PRG-NZ-00330494,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,"['feb', 'july', 'november']"
71,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-Biotechnology/p/PRG-NZ-00353585,2 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['march', 'july']"
72,New Zealand,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-Green-Chemical-Science/p/PRG-NZ-00353740,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
73,Australia,https://www.idp.com/global/Categories/Charles-Sturt-University/Graduate-Certificate-in-Fish-Conservation-and-Management/p/PRG-AU-00369453,,6.0 IELTS,Graduate Certificate,"['march', 'july']"
74,New Zealand,https://www.idp.com/global/Categories/Nelson-Marlborough-Institute-of-Technology/Bachelor-of-Viticulture-and-Winemaking-Level-7/p/PRG-NZ-00262442,3 Year(s),6.0 IELTS,Bachelor Degree,['july']
75,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Biotechnology-Honours/p/PRG-AU-00116783,4 Year(s),,Bachelor Degree with Honours,"['feb', 'july']"
76,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Biotechnology-Research-Extensive-NOTAPX5627/p/PRG-AU-00171895,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
77,Australia,https://www.idp.com/global/Categories/University-of-Tasmania-%28UTAS%29/Master-of-Applied-Science-Agricultural-Science/p/PRG-AU-00239489,2 Year(s),6.0 IELTS,Masters Degree (Coursework),"['feb', 'july']"
78,Australia,https://www.idp.com/global/Categories/Agriculture-Sciences/Master-of-Applied-Science-Agricultural-Science/p/PRG-AU-00350062,1 Year(s),6.0 IELTS,Masters Degree (Coursework),"['feb', 'july']"
79,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Master-of-Applied-Science-Molecular-Biotechnology/p/PRG-NZ-00265758,1 Year(s),6.5 IELTS,Masters Degree (Taught),['feb']
80,New Zealand,https://www.idp.com/global/Categories/Agriculture-Sciences/Forestry-Studies/Master-of-Forestry-Science/p/PRG-NZ-00074118,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['feb', 'july']"
81,New Zealand,https://www.idp.com/global/Categories/Lincoln-University/Diploma-in-Horticulture/p/PRG-NZ-00074710,1 Year(s),,Diploma level 5,"['feb', 'july']"
82,New Zealand,https://www.idp.com/global/Categories/Lincoln-University/Bachelor-of-Agricultural-Science/p/PRG-NZ-00074732,4 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july', 'november']"
83,New Zealand,https://www.idp.com/global/Categories/Massey-University/Master-of-Science-Animal-Science/p/PRG-NZ-00193962,2 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'july']"
84,New Zealand,https://www.idp.com/global/Categories/Massey-University/Postgraduate-Diploma-in-Science-and-Technology-Horticultural-Science/p/PRG-NZ-00194551,1 Year(s),6.5 IELTS,Postgraduate Diploma,"['feb', 'july', 'november']"
85,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Postgraduate-Diploma-in-Science-Consumer-Food-Science/p/PRG-NZ-00231949,1 Year(s),6.5 IELTS,Postgraduate Diploma,['feb']
86,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Science-Biotechnology/p/PRG-NZ-00242572,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
87,New Zealand,https://www.idp.com/global/Categories/Massey-University/Bachelor-of-Horticultural-Science/p/PRG-NZ-00329345,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
88,New Zealand,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-Green-Chemical-Science-MSC-GREE-R4MSC/p/PRG-NZ-00353741,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
89,New Zealand,https://www.idp.com/global/Categories/Waikato-Institute-of-Technology/New-Zealand-Certificate-in-Animal-Technology-Level-5-with-strands-in-Rural-Animal-Technician/p/PRG-NZ-00369985,1 Year(s),,Certificate level 5,"['feb', 'july']"
90,Australia,https://www.idp.com/global/Categories/University-of-Technology-Sydney/Master-of-Medical-Biotechnology/p/PRG-AU-00298647,1 Year(s),6.5 IELTS,Masters Degree (Coursework),"['feb', 'july', 'august']"
91,United Kingdom,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Food-Quality-and-Innovation-MSc/p/PRG-UK-00105344,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
92,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Bachelor-of-Viticulture-and-Oenology/p/PRG-AU-00059370,4 Year(s),6.5 IELTS,Bachelor Degree,"['march', 'july']"
93,Australia,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Food-Science-and-Human-Nutrition/p/PRG-AU-00061461,3 Year(s),6.0 IELTS,Bachelor Degree,"['feb', 'july']"
94,Australia,https://www.idp.com/global/Categories/The-University-of-Melbourne/Master-of-Urban-Horticulture/p/PRG-AU-00065756,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july', 'august']"
95,Australia,https://www.idp.com/global/Categories/The-University-of-Adelaide/Bachelor-of-Agricultural-Sciences/p/PRG-AU-00059602,3 Year(s),6.5 IELTS,Bachelor Degree,"['march', 'july']"
96,Canada,https://www.idp.com/global/Categories/Agriculture-Sciences/Horticulture-and-Viticulture/Diploma-in-Horticulture-Technology-Landscape-Horticulture-Systems/p/PRG-CA-00093081,2 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'september']"
97,Canada,https://www.idp.com/global/Categories/Fleming-College/Graduate-Certificate-in-Aquaculture-Co-op/p/PRG-CA-00112996,3 Semester(s),6.5 IELTS,Graduate Certificate,['september']
98,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology/p/PRG-US-00002910,3 Semester(s),7.0 IELTS,Masters Degree,"['january', 'may', 'august']"
99,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Science-in-Food-Science-and-Human-Nutrition-Food-Science/p/PRG-US-00276985,8 Semester(s),6.0 IELTS,Bachelor Degree,['august']
100,Canada,https://www.idp.com/global/Categories/Georgian-College/Ontario-College-Graduate-Certificate-in-Food-and-Nutrition-Management/p/PRG-CA-00242622,1 Year(s),6.5 IELTS,Graduate Certificate,"['january', 'may', 'september']"
101,Canada,https://www.idp.com/global/Categories/McGill-University/Master-of-Science-in-Food-Science-and-Agricultural-Chemistry-Non-Thesis/p/PRG-CA-00149635,1 Year(s),6.5 IELTS,Masters Degree,['september']
102,United States,https://www.idp.com/global/Categories/Cornell-University/Master-of-Science-in-Food-Science-and-Technology/p/PRG-US-00052607,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
103,United States,https://www.idp.com/global/Categories/Kent-State-University/Master-of-Science-of-Nutrition/p/PRG-US-00008889,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'june', 'august']"
104,United States,https://www.idp.com/global/Categories/Montana-State-University/Master-of-Science-in-Animal-and-Range-Sciences/p/PRG-US-00013860,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
105,United States,https://www.idp.com/global/Categories/University-of-Florida/Bachelor-of-Science-in-Agricultural-Education-and-Communication/p/PRG-US-00042417,8 Semester(s),,Bachelor Degree,['august']
106,United States,https://www.idp.com/global/Categories/Cornell-University/Master-of-Science-in-Food-Science-and-Technology-Food-Science/p/PRG-US-00320122,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
107,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Food-Chemistry/p/PRG-US-00320124,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
108,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Food-Engineering/p/PRG-US-00320126,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
109,United States,https://www.idp.com/global/Categories/Cornell-University/Master-of-Science-in-Food-Science-and-Technology-Enology/p/PRG-US-00320131,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
110,Australia,https://www.idp.com/global/Categories/The-University-of-New-England/Master-of-Science-in-Agriculture/p/PRG-AU-00299960,1 Year(s),6.0 IELTS,Masters Degree (Coursework),"['march', 'june', 'october']"
111,Australia,https://www.idp.com/global/Categories/Agriculture-Sciences/Master-of-Science-in-Agriculture/p/PRG-AU-00299961,1 Year(s),6.0 IELTS,Masters Degree (Coursework),"['march', 'june', 'october']"
112,United States,https://www.idp.com/global/Categories/University-of-Nevada%2C-Reno/Master-of-Science-in-Nutrition/p/PRG-US-00031029,4 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
113,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Science-in-Food-Science-and-Human-Nutrition/p/PRG-US-00006052,8 Semester(s),6.0 IELTS,Bachelor Degree,['august']
114,Australia,https://www.idp.com/global/Categories/Flinders-University/Master-of-Biotechnology/p/PRG-AU-00276224,2 Year(s),6.0 IELTS,Masters Degree (Coursework),"['march', 'july']"
115,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science/p/PRG-US-00023366,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'september']"
116,United States,https://www.idp.com/global/Categories/Cornell-University/Master-of-Science-in-Food-Science-and-Technology-Food-Microbiology/p/PRG-US-00320125,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
117,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Dairy-Science/p/PRG-US-00320127,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
118,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Food-Processing-Waste-Technology/p/PRG-US-00320128,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
119,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-International-Food-Science/p/PRG-US-00320129,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
120,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Master-of-Science-in-Food-Science-and-Technology-Sensory-Evaluation/p/PRG-US-00320130,4 Semester(s),7.0 IELTS,Masters Degree,"['feb', 'september']"
121,United States,https://www.idp.com/global/Categories/Agriculture-Sciences/Food-Science/Bachelor-of-Science-in-Applied-Food-Science/p/PRG-US-00318354,4 Year(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
122,Australia,https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-Agricultural-Sciences/p/PRG-AU-00156202,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
123,Australia,https://www.idp.com/global/Categories/The-University-of-New-England/Master-of-Science-in-Agriculture/p/PRG-AU-00061533,2 Year(s),6.0 IELTS,Masters Degree (Coursework),"['march', 'june', 'october']"
124,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Agricultural-Science-Plant-Protection/p/PRG-AU-00115721,2 Year(s),,Masters Degree (Coursework),"['feb', 'july']"
125,Australia,https://www.idp.com/global/Categories/The-Australian-National-University/Bachelor-of-Biotechnology/p/PRG-AU-00064461,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'july']"
126,United Kingdom,https://www.idp.com/global/Categories/University-of-Salford/MSc-Biotechnology/p/PRG-UK-00077174,1 Year(s),6.0 IELTS,Masters Degree (Taught),"['january', 'september']"
127,Australia,https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-Sustainable-Agriculture-Undeclared/p/PRG-AU-00272740,3 Year(s),,Bachelor Degree,['feb']
128,Australia,https://www.idp.com/global/Categories/Deakin-University/Bachelor-of-Biomedical-Science-Medical-Biotechnology/p/PRG-AU-00201823,3 Year(s),6.0 IELTS,Bachelor Degree,"['march', 'july']"
129,United Kingdom,https://www.idp.com/global/Categories/University-of-Nottingham/MSc-Animal-Nutrition/p/PRG-UK-00108137,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
130,Australia,https://www.idp.com/global/Categories/La-Trobe-University/Master-of-Biotechnology-Management/p/PRG-AU-00247262,2 Year(s),6.5 IELTS,Masters Degree (Coursework),"['march', 'july']"
131,Australia,https://www.idp.com/global/Categories/Western-Sydney-University/Bachelor-of-Science-Nutrition-and-Food-Science/p/PRG-AU-00064257,3 Year(s),6.5 IELTS,Bachelor Degree,"['march', 'july']"
132,Australia,https://www.idp.com/global/Categories/RMIT-University/Bachelor-of-Science-Biotechnology/p/PRG-AU-00062655,3 Year(s),6.5 IELTS,Bachelor Degree,"['feb', 'march', 'june', 'july']"
