,area of study,course_name,university_name,course_fee,course_link
10,hospitality-and-tourism,Bachelor of Tourism and Hospitality Management [Melbourne],William Angliss Institute of TAFE,"AUD 64,220",https://www.idp.com/global/Categories/William-Angliss-Institute-of-TAFE/Bachelor-of-Tourism-and-Hospitality-Management-Melbourne/p/PRG-AU-00066196
11,hospitality-and-tourism,Bachelor of Tourism and Hospitality Management Packaged with Diploma of Tr...,William Angliss Institute of TAFE,"AUD 60,860",https://www.idp.com/global/Categories/William-Angliss-Institute-of-TAFE/Bachelor-of-Tourism-and-Hospitality-Management-Packaged-with-Diploma-of-Travel-and-Tourism-Management-Melbourne/p/PRG-AU-00329742
12,hospitality-and-tourism,Bachelor of Tourism and Hospitality Management Packaged with Advanced Dipl...,William Angliss Institute of TAFE,"AUD 59,180",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Bachelor-of-Tourism-and-Hospitality-Management-Packaged-with-Advanced-Diploma-of-Travel-and-Tourism-Management-Melbourne/p/PRG-AU-00329734
13,hospitality-and-tourism,Master of International Tourism Management,AUT,"NZD 51,116",https://www.idp.com/global/Categories/AUT/Master-of-International-Tourism-Management/p/PRG-NZ-00074947
14,hospitality-and-tourism,Bachelor of International Tourism and Hotel Management,Griffith University,"AUD 88,500",https://www.idp.com/global/Categories/Griffith-University/Bachelor-of-International-Tourism-and-Hotel-Management/p/PRG-AU-00114335
15,hospitality-and-tourism,New Zealand Certificate in Cookery (Level 4),Wellington Institute of Technology,"NZD 19,000",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/New-Zealand-Certificate-in-Cookery-Level-4/p/PRG-NZ-00116670
16,hospitality-and-tourism,New Zealand Certificate in Baking (Generalist) (Level 4),Wellington Institute of Technology,"NZD 20,704",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Bakery/New-Zealand-Certificate-in-Baking-Generalist-Level-4/p/PRG-NZ-00304604
17,hospitality-and-tourism,New Zealand Certificate in Baking (Level 3),Wellington Institute of Technology,"NZD 10,176",https://www.idp.com/global/Categories/Wellington-Institute-of-Technology/New-Zealand-Certificate-in-Baking-Level-3/p/PRG-NZ-00335923
18,hospitality-and-tourism,New Zealand Certificate in Makeup and Skin Care (Introduction) (Level 3),Wellington Institute of Technology,"NZD 11,488",https://www.idp.com/global/Categories/Wellington-Institute-of-Technology/New-Zealand-Certificate-in-Makeup-and-Skin-Care-Introduction-Level-3/p/PRG-NZ-00304595
19,hospitality-and-tourism,Diploma in Hospitality - Hotel and Restaurant Operations,Niagara College,"CAD 38,400",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Diploma-in-Hospitality-Hotel-and-Restaurant-Operations/p/PRG-CA-00351282
20,hospitality-and-tourism,Diploma in Hospitality - Hotel and Restaurant Operations (Co-op),Niagara College,"CAD 39,200",https://www.idp.com/global/Categories/Niagara-College/Diploma-in-Hospitality-Hotel-and-Restaurant-Operations-Co-op/p/PRG-CA-00086431
21,hospitality-and-tourism,Bachelor of International Hotel and Tourism Management - Hospitality Manag...,The University of Queensland,"AUD 126,816",https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-International-Hotel-and-Tourism-Management-Hospitality-Management/p/PRG-AU-00115377
22,hospitality-and-tourism,Postgraduate Diploma in International Hospitality Management,AUT,"NZD 34,077",https://www.idp.com/global/Categories/AUT/Postgraduate-Diploma-in-International-Hospitality-Management/p/PRG-NZ-00074951
23,hospitality-and-tourism,Graduate Diploma in Hospitality Management,Ara Institute of Canterbury Limited,"NZD 21,310",https://www.idp.com/global/Categories/Ara-Institute-of-Canterbury-Limited/Graduate-Diploma-in-Hospitality-Management/p/PRG-NZ-00193256
24,hospitality-and-tourism,Bachelor of Culinary Arts and Business (NZQF Level 7),Le Cordon Bleu New Zealand,"NZD 80,400",https://www.idp.com/global/Categories/Le-Cordon-Bleu-New-Zealand/Bachelor-of-Culinary-Arts-and-Business-NZQF-Level-7/p/PRG-NZ-00099873
25,hospitality-and-tourism,Certificate III in Commercial Cookery,TAFE Western Australia,"AUD 16,040",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Certificate-III-in-Commercial-Cookery/p/PRG-AU-00320940
26,hospitality-and-tourism,Ontario College Graduate Certificate in Operations Leadership in Food Manu...,Conestoga College,"CAD 13,000",https://www.idp.com/global/Categories/Conestoga-College/Ontario-College-Graduate-Certificate-in-Operations-Leadership-in-Food-Manufacturing/p/PRG-CA-00213937
27,hospitality-and-tourism,Certificate III in Commercial Cookery,Academia International,"AUD 13,600",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Certificate-III-in-Commercial-Cookery/p/PRG-AU-00121775
28,hospitality-and-tourism,Certificate IV in Commercial Cookery,TAFE Western Australia,"AUD 8,020",https://www.idp.com/global/Categories/TAFE-Western-Australia/Certificate-IV-in-Commercial-Cookery/p/PRG-AU-00269616
29,hospitality-and-tourism,"Msc International Hospitality, Events and Tourism Management",Oxford Brookes University,"GBP 15,900",https://www.idp.com/global/Categories/Oxford-Brookes-University/Msc-International-Hospitality-Events-and-Tourism-Management/p/PRG-UK-00108935
30,hospitality-and-tourism,Master of Food Science and Technology,RMIT University,"AUD 74,880",https://www.idp.com/global/Categories/RMIT-University/Master-of-Food-Science-and-Technology/p/PRG-AU-00236234
31,hospitality-and-tourism,Graduate Diploma in Tourism Management,Auckland Institute of Studies New Zealand,"NZD 19,585",https://www.idp.com/global/Categories/Auckland-Institute-of-Studies-New-Zealand/Graduate-Diploma-in-Tourism-Management/p/PRG-NZ-00113389
32,hospitality-and-tourism,New Zealand Diploma in Hospitality Management Level 6,Aspire2 International Business and Technology,"NZD 11,000",https://www.idp.com/global/Categories/Aspire2-International-Business-and-Technology/New-Zealand-Diploma-in-Hospitality-Management-Level-6/p/PRG-NZ-00375525
33,hospitality-and-tourism,Master of International Hospitality Management,AUT,"NZD 51,116",https://www.idp.com/global/Categories/AUT/Master-of-International-Hospitality-Management/p/PRG-NZ-00074948
34,hospitality-and-tourism,Postgraduate Diploma in International Tourism Management,AUT,"NZD 34,077",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/Postgraduate-Diploma-in-International-Tourism-Management/p/PRG-NZ-00074950
35,hospitality-and-tourism,New Zealand Diploma in Cookery (Advanced) (NZQF Level 5) (Dipl?me Avanc? C...,Le Cordon Bleu New Zealand,"NZD 26,400",https://www.idp.com/global/Categories/Le-Cordon-Bleu-New-Zealand/New-Zealand-Diploma-in-Cookery-Advanced-NZQF-Level-5-Diplme-Avanc-Culinaire-in-Cuisine/p/PRG-NZ-00203105
36,hospitality-and-tourism,Master of International Tourism and Hotel Management,Southern Cross University,"AUD 52,800",https://www.idp.com/global/Categories/Southern-Cross-University/Master-of-International-Tourism-and-Hotel-Management/p/PRG-AU-00121661
37,hospitality-and-tourism,New Zealand Diploma in Hospitality Management Level 5,Aspire2 International Business and Technology,"NZD 17,250",https://www.idp.com/global/Categories/Aspire2-International-Business-and-Technology/New-Zealand-Diploma-in-Hospitality-Management-Level-5/p/PRG-NZ-00375521
38,hospitality-and-tourism,Bachelor of International Hotel and Tourism Management - Event Management,The University of Queensland,"AUD 126,816",https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-International-Hotel-and-Tourism-Management-Event-Management/p/PRG-AU-00064281
39,hospitality-and-tourism,Bachelor of International Hotel and Tourism Management - Undeclared,The University of Queensland,"AUD 126,816",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/Bachelor-of-International-Hotel-and-Tourism-Management-Undeclared/p/PRG-AU-00271614
40,hospitality-and-tourism,Bachelor of Business in Tourism and Hospitality,La Trobe University,"AUD 107,400",https://www.idp.com/global/Categories/La-Trobe-University/Bachelor-of-Business-in-Tourism-and-Hospitality/p/PRG-AU-00064800
41,hospitality-and-tourism,Master of International Hospitality Management [Adelaide],Le Cordon Bleu Australia,"AUD 51,410",https://www.idp.com/global/Categories/Le-Cordon-Bleu-Australia/Master-of-International-Hospitality-Management-Adelaide/p/PRG-AU-00192061
42,hospitality-and-tourism,Diploma in Hospitality ? Hotel and Restaurant (HRBH),Cambrian College,"CAD 33,580",https://www.idp.com/global/Categories/Cambrian-College/Diploma-in-Hospitality-Hotel-and-Restaurant-HRBH/p/PRG-CA-00231661
43,hospitality-and-tourism,"Master of Tourism, Hotel and Event Management - Event Management",The University of Queensland,"AUD 63,408",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Tourism-Hotel-and-Event-Management-Event-Management/p/PRG-AU-00100762
44,hospitality-and-tourism,"Master of Tourism, Hotel and Event Management - Hotel Management",The University of Queensland,"AUD 63,408",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Tourism-Hotel-and-Event-Management-Hotel-Management/p/PRG-AU-00115714
45,hospitality-and-tourism,"Master of Tourism, Hotel and Event Management",The University of Queensland,"AUD 84,544",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Master-of-Tourism-Hotel-and-Event-Management/p/PRG-AU-00272146
46,hospitality-and-tourism,Bachelor of Business (Tourism and Event Management) - Masters Pathway,University of South Australia,"AUD 137,200",https://www.idp.com/global/Categories/University-of-South-Australia/Bachelor-of-Business-Tourism-and-Event-Management-Masters-Pathway/p/PRG-AU-00118052
47,hospitality-and-tourism,Certificate IV in Commercial Cookery,Academia International,"AUD 20,400",https://www.idp.com/global/Categories/Academia-International/Certificate-IV-in-Commercial-Cookery/p/PRG-AU-00121776
48,hospitality-and-tourism,Diploma in Culinary Management (Co-op),Niagara College,"CAD 42,800",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Culinary/Diploma-in-Culinary-Management-Co-op/p/PRG-CA-00086443
49,hospitality-and-tourism,Certificate of Cook Apprenticeship,Niagara College,"CAD 10,500",https://www.idp.com/global/Categories/Niagara-College/Certificate-of-Cook-Apprenticeship/p/PRG-CA-00358549
50,hospitality-and-tourism,Certificate III in Commercial Cookery,TAFE South Australia,"AUD 14,450",https://www.idp.com/global/Categories/TAFE-South-Australia/Certificate-III-in-Commercial-Cookery/p/PRG-AU-00158072
51,hospitality-and-tourism,New Zealand Diploma in Hospitality Management (Level 5),Ara Institute of Canterbury Limited,"NZD 21,880",https://www.idp.com/global/Categories/Ara-Institute-of-Canterbury-Limited/New-Zealand-Diploma-in-Hospitality-Management-Level-5/p/PRG-NZ-00074631
52,hospitality-and-tourism,Master of Tourism Management,Lincoln University,"NZD 65,850",https://www.idp.com/global/Categories/Lincoln-University/Master-of-Tourism-Management/p/PRG-NZ-00074763
53,hospitality-and-tourism,New Zealand Certificate in French P?tisserie (NZQF Level 4) (Dipl?me De P?...,Le Cordon Bleu New Zealand,"NZD 37,500",https://www.idp.com/global/Categories/Le-Cordon-Bleu-New-Zealand/New-Zealand-Certificate-in-French-Ptisserie-NZQF-Level-4-Diplme-De-Ptisserie/p/PRG-NZ-00099864
54,hospitality-and-tourism,New Zealand Certificate in French Cuisine and New Zealand Certificate in F...,Le Cordon Bleu New Zealand,"NZD 72,600",https://www.idp.com/global/Categories/Le-Cordon-Bleu-New-Zealand/New-Zealand-Certificate-in-French-Cuisine-and-New-Zealand-Certificate-in-French-Ptisserie-Le-Grand-Diplme-NZQF-level-4/p/PRG-NZ-00099863
55,hospitality-and-tourism,New Zealand Diploma in Hospitality Management (Level 5),Toi Ohomai Institute of Technology,"NZD 19,950",https://www.idp.com/global/Categories/Toi-Ohomai-Institute-of-Technology/New-Zealand-Diploma-in-Hospitality-Management-Level-5/p/PRG-NZ-00074510
56,hospitality-and-tourism,Master of Science in Food Innovation,Lincoln University,"NZD 46,800",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Master-of-Science-in-Food-Innovation/p/PRG-NZ-00118777
57,hospitality-and-tourism,Graduate Diploma in Hospitality Management,Auckland Institute of Studies New Zealand,"NZD 19,585",https://www.idp.com/global/Categories/Auckland-Institute-of-Studies-New-Zealand/Graduate-Diploma-in-Hospitality-Management/p/PRG-NZ-00180162
58,hospitality-and-tourism,New Zealand Certificate in Cookery (Level 4),Ara Institute of Canterbury Limited,"NZD 21,240",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/New-Zealand-Certificate-in-Cookery-Level-4/p/PRG-NZ-00344622
59,hospitality-and-tourism,New Zealand Diploma in Cookery (Advanced) (Level 5) Cookery,Wellington Institute of Technology,"NZD 19,000",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/New-Zealand-Diploma-in-Cookery-Advanced-Level-5-Cookery/p/PRG-NZ-00207999
60,hospitality-and-tourism,Ontario College Diploma in Culinary Management,George Brown College,"CAD 30,380",https://www.idp.com/global/Categories/George-Brown-College/Ontario-College-Diploma-in-Culinary-Management/p/PRG-CA-00092204
61,hospitality-and-tourism,Master of International Sustainable Tourism Management,Monash University,"AUD 72,000",https://www.idp.com/global/Categories/Monash-University/Master-of-International-Sustainable-Tourism-Management/p/PRG-AU-00173192
62,hospitality-and-tourism,Certificate IV in Commercial Cookery,TAFE South Australia,"AUD 10,300",https://www.idp.com/global/Categories/TAFE-South-Australia/Certificate-IV-in-Commercial-Cookery/p/PRG-AU-00162413
63,hospitality-and-tourism,Bachelor of Hospitality Management,Melbourne Polytechnic,"AUD 71,200",https://www.idp.com/global/Categories/Melbourne-Polytechnic/Bachelor-of-Hospitality-Management/p/PRG-AU-00065827
64,hospitality-and-tourism,Bachelor of Business in International Hotel Management [Sydney],Le Cordon Bleu Australia,"AUD 83,564",https://www.idp.com/global/Categories/Le-Cordon-Bleu-Australia/Bachelor-of-Business-in-International-Hotel-Management-Sydney/p/PRG-AU-00097024
65,hospitality-and-tourism,Bachelor of Business in International Hotel Management [Adelaide],Le Cordon Bleu Australia,"AUD 83,564",https://www.idp.com/global/Categories/Le-Cordon-Bleu-Australia/Bachelor-of-Business-in-International-Hotel-Management-Adelaide/p/PRG-AU-00325893
66,hospitality-and-tourism,Bachelor of Business (Hospitality and Tourism Management),Kaplan Business School,"AUD 54,000",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Bachelor-of-Business-Hospitality-and-Tourism-Management/p/PRG-AU-00271748
67,hospitality-and-tourism,Master of International Tourism and Hotel Management (Gold Coast),Southern Cross University,"AUD 52,800",https://www.idp.com/global/Categories/Southern-Cross-University/Master-of-International-Tourism-and-Hotel-Management-Gold-Coast/p/PRG-AU-00159185
68,hospitality-and-tourism,Certificate IV in Patisserie,TAFE Western Australia,"AUD 24,060",https://www.idp.com/global/Categories/TAFE-Western-Australia/Certificate-IV-in-Patisserie/p/PRG-AU-00269646
69,hospitality-and-tourism,Bachelor of Tourism and Hospitality Management,Academies Australasia Polytechnic Pty Limited,"AUD 45,000",https://www.idp.com/global/Categories/Academies-Australasia-Polytechnic-Pty-Limited/Bachelor-of-Tourism-and-Hospitality-Management/p/PRG-AU-00071901
70,hospitality-and-tourism,Master of International Tourism and Hospitality Management - Master of Bus...,James Cook University,"AUD 71,600",https://www.idp.com/global/Categories/James-Cook-University/Master-of-International-Tourism-and-Hospitality-Management-Master-of-Business-Administration/p/PRG-AU-00060652
71,hospitality-and-tourism,Advanced Diploma of Hospitality Management - Patisserie [Melbourne],Le Cordon Bleu Australia,"AUD 63,505",https://www.idp.com/global/Categories/Le-Cordon-Bleu-Australia/Advanced-Diploma-of-Hospitality-Management-Patisserie-Melbourne/p/PRG-AU-00239963
72,hospitality-and-tourism,Bachelor of Science in Culinary Arts and Food Service Management,Johnson and Wales University,"USD 132,216",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Culinary/Bachelor-of-Science-in-Culinary-Arts-and-Food-Service-Management/p/PRG-US-00172652
73,hospitality-and-tourism,Bachelor of Science in Culinary Arts and Food and Beverage Industry Manage...,Johnson and Wales University,"USD 137,504",https://www.idp.com/global/Categories/Johnson-and-Wales-University/Bachelor-of-Science-in-Culinary-Arts-and-Food-and-Beverage-Industry-Management/p/PRG-US-00342169
74,hospitality-and-tourism,Bachelor of Culinary Management [Melbourne],William Angliss Institute of TAFE,"AUD 64,220",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Bachelor-of-Culinary-Management-Melbourne/p/PRG-AU-00066195
75,hospitality-and-tourism,Master of Management (Tourism and Hospitality),"International College of Management, Sydney","AUD 42,000",https://www.idp.com/global/Categories/International-College-of-Management%2C-Sydney/Master-of-Management-Tourism-and-Hospitality/p/PRG-AU-00110028
76,hospitality-and-tourism,Master of Food and Packaging Innovation,The University of Melbourne,"AUD 92,288",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Master-of-Food-and-Packaging-Innovation/p/PRG-AU-00115959
77,hospitality-and-tourism,Certificate III in Patisserie,TAFE Western Australia,"AUD 16,040",https://www.idp.com/global/Categories/TAFE-Western-Australia/Certificate-III-in-Patisserie/p/PRG-AU-00269656
78,hospitality-and-tourism,Bachelor of Culinary Management Packaged with Diploma in Food Science and ...,William Angliss Institute of TAFE,"AUD 80,620",https://www.idp.com/global/Categories/William-Angliss-Institute-of-TAFE/Bachelor-of-Culinary-Management-Packaged-with-Diploma-in-Food-Science-and-Technology-Melbourne/p/PRG-AU-00329728
79,hospitality-and-tourism,Master of International Hospitality Management,Edith Cowan University,"AUD 62,000",https://www.idp.com/global/Categories/Edith-Cowan-University/Master-of-International-Hospitality-Management/p/PRG-AU-00169220
80,hospitality-and-tourism,Bachelor of Culinary Management [Sydney],William Angliss Institute of TAFE,"AUD 61,750",https://www.idp.com/global/Categories/William-Angliss-Institute-of-TAFE/Bachelor-of-Culinary-Management-Sydney/p/PRG-AU-00329693
81,hospitality-and-tourism,Ontario College Diploma in Hospitality - Hotel and Restaurant,St. Clair College,"CAD 30,732",https://www.idp.com/global/Categories/St-Clair-College/Ontario-College-Diploma-in-Hospitality-Hotel-and-Restaurant/p/PRG-CA-00225667
82,hospitality-and-tourism,Certificate III in Commercial Cookery [Adelaide],Le Cordon Bleu Australia,"AUD 37,609",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Certificate-III-in-Commercial-Cookery-Adelaide/p/PRG-AU-00283812
83,hospitality-and-tourism,Certificate III in Commercial Cookery [Brisbane],Le Cordon Bleu Australia,"AUD 37,609",https://www.idp.com/global/Categories/Le-Cordon-Bleu-Australia/Certificate-III-in-Commercial-Cookery-Brisbane/p/PRG-AU-00335002
84,hospitality-and-tourism,Certificate III in Commercial Cookery [Melbourne],Le Cordon Bleu Australia,"AUD 37,609",https://www.idp.com/global/Categories/Le-Cordon-Bleu-Australia/Certificate-III-in-Commercial-Cookery-Melbourne/p/PRG-AU-00335009
85,hospitality-and-tourism,Bachelor of International Tourism and Hotel Management - Hospitality Manag...,Griffith University,"AUD 85,500",https://www.idp.com/global/Categories/Griffith-University/Bachelor-of-International-Tourism-and-Hotel-Management-Hospitality-Management/p/PRG-AU-00208177
86,hospitality-and-tourism,"Master of Tourism, Hotel and Event Management - Hotel Management",The University of Queensland,"AUD 84,544",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Tourism-Hotel-and-Event-Management-Hotel-Management/p/PRG-AU-00243265
87,hospitality-and-tourism,Bachelor of International Hospitality Management - Accommodation,AUT,"NZD 97,263",https://www.idp.com/global/Categories/AUT/Bachelor-of-International-Hospitality-Management-Accommodation/p/PRG-NZ-00074028
88,hospitality-and-tourism,Master of Tourism,The University of Otago,"NZD 45,227",https://www.idp.com/global/Categories/The-University-of-Otago/Master-of-Tourism/p/PRG-NZ-00074092
89,hospitality-and-tourism,New Zealand Certificate in French Cuisine (NZQF Level 4) (Dipl?me De Cuisi...,Le Cordon Bleu New Zealand,"NZD 37,500",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/New-Zealand-Certificate-in-French-Cuisine-NZQF-Level-4-Diplme-De-Cuisine/p/PRG-NZ-00099868
90,hospitality-and-tourism,Certificate in Makeup Artistry,Yoobee Colleges,"NZD 20,500",https://www.idp.com/global/Categories/Yoobee-Colleges/Certificate-in-Makeup-Artistry/p/PRG-NZ-00111017
91,hospitality-and-tourism,Master of Gastronomy,AUT,"NZD 51,106",https://www.idp.com/global/Categories/AUT/Master-of-Gastronomy/p/PRG-NZ-00192146
92,hospitality-and-tourism,Diploma in Cookery ? Advanced Cookery,Ara Institute of Canterbury Limited,"NZD 21,880",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Diploma-in-Cookery-Advanced-Cookery/p/PRG-NZ-00205298
93,hospitality-and-tourism,Graduate Diploma in Tourism Innovation,Toi Ohomai Institute of Technology,"NZD 19,950",https://www.idp.com/global/Categories/Toi-Ohomai-Institute-of-Technology/Graduate-Diploma-in-Tourism-Innovation/p/PRG-NZ-00335975
94,hospitality-and-tourism,Master of Tourism Management by coursework and research,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Master-of-Tourism-Management-by-coursework-and-research/p/PRG-NZ-00074853
95,hospitality-and-tourism,Graduate Diploma in Commerce - Tourism Management,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/Victoria-University-of-Wellington/Graduate-Diploma-in-Commerce-Tourism-Management/p/PRG-NZ-00200575
96,hospitality-and-tourism,Master of Tourism Management by thesis,Victoria University of Wellington,"NZD 30,991",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Tourism/Master-of-Tourism-Management-by-thesis/p/PRG-NZ-00300343
97,hospitality-and-tourism,New Zealand Diploma in Hospitality Management (Level 5),Aspire2 International,"NZD 17,250",https://www.idp.com/global/Categories/Aspire2-International/New-Zealand-Diploma-in-Hospitality-Management-Level-5/p/PRG-NZ-00250577
98,hospitality-and-tourism,Graduate Diploma in Tourism Management,Lincoln University,"NZD 29,100",https://www.idp.com/global/Categories/Lincoln-University/Graduate-Diploma-in-Tourism-Management/p/PRG-NZ-00074736
99,hospitality-and-tourism,Diploma in Patisserie,AUT,"NZD 62,614",https://www.idp.com/global/Categories/AUT/Diploma-in-Patisserie/p/PRG-NZ-00074943
100,hospitality-and-tourism,Diploma in Culinary Arts,AUT,"NZD 62,614",https://www.idp.com/global/Categories/AUT/Diploma-in-Culinary-Arts/p/PRG-NZ-00074944
101,hospitality-and-tourism,Graduate Diploma in International Hospitality Management,AUT,"NZD 32,421",https://www.idp.com/global/Categories/AUT/Graduate-Diploma-in-International-Hospitality-Management/p/PRG-NZ-00074953
102,hospitality-and-tourism,Graduate Diploma in International Tourism Management,AUT,"NZD 32,421",https://www.idp.com/global/Categories/AUT/Graduate-Diploma-in-International-Tourism-Management/p/PRG-NZ-00110103
103,hospitality-and-tourism,Bachelor of International Hospitality Management - Tourism,AUT,"NZD 97,263",https://www.idp.com/global/Categories/AUT/Bachelor-of-International-Hospitality-Management-Tourism/p/PRG-NZ-00192131
104,hospitality-and-tourism,New Zealand Diploma in Hospitality Management (Level 6),Aspire2 International,"NZD 11,000",https://www.idp.com/global/Categories/Aspire2-International/New-Zealand-Diploma-in-Hospitality-Management-Level-6/p/PRG-NZ-00250579
105,hospitality-and-tourism,"Master of Tourism, Hotel and Event Management - Travel and Tourism Managem...",The University of Queensland,"AUD 84,544",https://www.idp.com/global/Categories/The-University-of-Queensland/Master-of-Tourism-Hotel-and-Event-Management-Travel-and-Tourism-Management/p/PRG-AU-00206990
106,hospitality-and-tourism,Diploma in Applied Hospitality Management (Level 6),NZMA,"NZD 31,950",https://www.idp.com/global/Categories/NZMA/Diploma-in-Applied-Hospitality-Management-Level-6/p/PRG-NZ-00160622
107,hospitality-and-tourism,Bachelor of Business in Tourism Management,Bond University,"AUD 126,240",https://www.idp.com/global/Categories/Bond-University/Bachelor-of-Business-in-Tourism-Management/p/PRG-AU-00367561
108,hospitality-and-tourism,Master of Arts in Tourism (Research),University of Canberra,"AUD 55,600",https://www.idp.com/global/Categories/University-of-Canberra/Master-of-Arts-in-Tourism-Research/p/PRG-AU-00296233
109,hospitality-and-tourism,Diploma of Hospitality Management (Commercial Cookery),Academia International,"AUD 20,400",https://www.idp.com/global/Categories/Academia-International/Diploma-of-Hospitality-Management-Commercial-Cookery/p/PRG-AU-00159231
110,hospitality-and-tourism,Bachelor of International Hotel and Tourism Management - Tourism Managemen...,The University of Queensland,"AUD 126,816",https://www.idp.com/global/Categories/The-University-of-Queensland/Bachelor-of-International-Hotel-and-Tourism-Management-Tourism-Management/p/PRG-AU-00115376
111,hospitality-and-tourism,Diploma of Hospitality Management (Commercial Cookery) (Package) Includes ...,Academia International,"AUD 27,200",https://www.idp.com/global/Categories/Hospitality-and-Tourism/Food-And-Hospitality/Diploma-of-Hospitality-Management-Commercial-Cookery-Package-Includes-Certificate-III-in-Commercial-Cookery-and-Certificate-IV-in-Commercial-Cookery/p/PRG-AU-00334015
